,*Hour (MST),,ADM,**ASPN2,CAMP,CASA,CCOL,CHAT,FTCF,GJPB,GREH,I25DEN,I25GLO,**SWAN,WBY,Date,NJH
3,3:00 AM,1hr,13,2,0,6,3,8,4,12,7,,11,9,15,2018-04-18,10
4,4:00 AM,1hr,18,1,0,17,4,8,4,14,8,,15,12,5,2018-04-18,11
5,5:00 AM,1hr,17,2,0,8,6,8,3,16,8,,18,11,17,2018-04-18,12
6,6:00 AM,1hr,37,3,0,13,19,21,5,9,12,,36,11,32,2018-04-18,11
7,7:00 AM,1hr,42,4,0,30,25,31,7,91,21,,53,18,35,2018-04-18,18
8,8:00 AM,1hr,10,12,0,6,13,8,8,10,13,14,38,12,6,2018-04-18,16
9,9:00 AM,1hr,9,13,0,6,8,10,5,8,11,13,21,6,14,2018-04-18,12
10,10:00 AM,1hr,10,6,0,16,11,21,3,7,9,19,24,20,10,2018-04-18,13
11,11:00 AM,1hr,8,3,0,11,17,11,4,11,8,14,15,7,18,2018-04-18,11
12,12:00 PM,1hr,8,3,0,8,15,11,5,8,7,17,10,5,15,2018-04-18,11
13,1:00 PM,1hr,11,3,0,9,12,10,6,7,8,12,12,6,17,2018-04-18,
14,2:00 PM,1hr,15,4,0,9,10,13,6,6,10,21,13,6,20,2018-04-18,14
15,3:00 PM,1hr,15,4,0,12,11,16,7,17,12,29,16,8,22,2018-04-18,16
16,4:00 PM,1hr,13,6,0,15,19,22,6,6,11,18,18,7,18,2018-04-18,15
17,5:00 PM,1hr,14,8,0,12,18,16,8,7,15,15,11,6,16,2018-04-18,15
18,6:00 PM,1hr,16,6,0,13,18,15,9,9,11,10,12,7,22,2018-04-18,15
19,7:00 PM,1hr,22,12,0,18,17,31,15,9,36,10,15,10,20,2018-04-18,16
20,8:00 PM,1hr,16,10,0,19,14,46,26,11,40,10,12,9,12,2018-04-18,16
21,9:00 PM,1hr,14,17,0,13,14,22,38,8,79,8,9,17,14,2018-04-18,14
22,10:00 PM,1hr,11,21,0,7,14,16,25,20,30,9,8,12,13,2018-04-18,11
23,11:00 PM,1hr,7,12,0,9,8,17,28,13,28,11,8,9,8,2018-04-18,13
24,12:00 AM,1hr,11,23,0,14,6,10,16,17,35,8,8,12,10,2018-04-18,13
1,1:00 AM,1hr,10,12,0,10,4,11,17,11,40,10,6,9,8,2018-04-19,11
2,2:00 AM,1hr,8,7,0,8,4,10,16,11,33,12,8,5,10,2018-04-19,8
3,3:00 AM,1hr,11,7,0,7,12,7,10,15,36,15,10,3,6,2018-04-19,9
4,4:00 AM,1hr,10,8,0,8,5,9,9,13,28,13,22,5,6,2018-04-19,7
5,5:00 AM,1hr,29,20,0,6,11,8,10,12,23,18,19,13,12,2018-04-19,12
6,6:00 AM,1hr,95,38,0,12,22,82,24,9,47,22,35,14,34,2018-04-19,18
7,7:00 AM,1hr,50,51,,15,16,31,19,36,70,22,42,29,23,2018-04-19,24
8,8:00 AM,1hr,37,28,,14,16,21,22,16,114,24,57,40,16,2018-04-19,31
9,9:00 AM,1hr,43,20,,15,16,14,19,21,46,30,54,33,16,2018-04-19,35
10,10:00 AM,1hr,51,22,,18,41,14,22,18,44,26,56,26,19,2018-04-19,38
11,11:00 AM,1hr,38,26,,22,35,14,32,32,37,30,58,24,20,2018-04-19,37
12,12:00 PM,1hr,46,18,,29,24,21,29,31,36,27,48,25,19,2018-04-19,41
13,1:00 PM,1hr,49,22,4,78,24,20,37,75,37,30,54,28,24,2018-04-19,45
14,2:00 PM,1hr,55,21,4,47,24,38,39,46,45,40,24,26,25,2018-04-19,46
15,3:00 PM,1hr,37,21,5,40,34,89,42,29,54,43,25,26,36,2018-04-19,37
16,4:00 PM,1hr,34,42,4,29,33,55,35,35,96,29,33,23,33,2018-04-19,45
17,5:00 PM,1hr,36,32,5,36,44,36,35,76,87,34,37,24,34,2018-04-19,44
18,6:00 PM,1hr,57,25,6,49,41,42,42,146,67,49,51,33,56,2018-04-19,52
19,7:00 PM,1hr,47,31,5,42,55,46,40,163,79,33,36,25,45,2018-04-19,45
20,8:00 PM,1hr,30,30,5,41,44,52,67,141,133,30,29,26,37,2018-04-19,43
21,9:00 PM,1hr,32,31,4,35,44,47,50,128,95,27,29,24,39,2018-04-19,43
22,10:00 PM,1hr,28,30,4,35,62,44,42,83,63,27,28,23,36,2018-04-19,42
23,11:00 PM,1hr,30,37,5,44,52,48,43,86,55,34,33,27,38,2018-04-19,47
24,12:00 AM,1hr,25,38,5,47,47,48,35,67,58,34,31,25,31,2018-04-19,41
1,1:00 AM,1hr,30,24,4,43,44,43,29,70,50,31,35,23,28,2018-04-20,40
2,2:00 AM,1hr,42,18,5,42,52,44,26,72,49,42,43,27,28,2018-04-20,44
3,3:00 AM,1hr,36,8,4,37,51,38,23,41,39,41,38,25,23,2018-04-20,45
4,4:00 AM,1hr,37,5,4,44,54,44,22,30,38,44,44,23,27,2018-04-20,41
5,5:00 AM,1hr,38,2,6,47,49,46,19,24,37,54,62,31,29,2018-04-20,51
6,6:00 AM,1hr,57,1,5,40,49,131,27,46,36,56,61,31,29,2018-04-20,54
7,7:00 AM,1hr,63,4,5,37,50,54,40,38,48,51,62,32,30,2018-04-20,56
8,8:00 AM,1hr,47,2,5,40,30,42,38,46,44,47,53,28,27,2018-04-20,55
9,9:00 AM,1hr,47,4,6,50,41,47,48,27,35,56,54,34,32,2018-04-20,56
10,10:00 AM,1hr,68,5,5,51,45,48,43,21,43,60,71,39,38,2018-04-20,58
11,11:00 AM,1hr,62,4,5,39,42,41,44,19,69,46,61,42,65,2018-04-20,66
12,12:00 PM,1hr,69,5,5,37,47,43,34,18,78,42,47,39,40,2018-04-20,50
13,1:00 PM,1hr,53,7,6,44,39,46,28,11,63,52,70,46,33,2018-04-20,53
14,2:00 PM,1hr,52,7,6,51,24,46,34,14,72,51,57,33,37,2018-04-20,58
15,3:00 PM,1hr,49,2,5,48,16,50,43,10,70,47,47,40,39,2018-04-20,54
16,4:00 PM,1hr,29,1,3,28,14,7,40,11,64,15,27,17,58,2018-04-20,23
17,5:00 PM,1hr,4,1,1,5,14,6,35,16,43,3,3,3,11,2018-04-20,8
18,6:00 PM,1hr,12,2,2,9,13,8,17,12,19,6,6,10,10,2018-04-20,14
19,7:00 PM,1hr,9,2,2,12,11,21,11,44,8,11,7,9,9,2018-04-20,15
20,8:00 PM,1hr,10,2,2,14,5,15,9,39,9,10,9,11,14,2018-04-20,17
21,9:00 PM,1hr,7,2,1,9,4,6,8,35,12,6,7,8,13,2018-04-20,12
22,10:00 PM,1hr,6,3,1,5,7,4,8,6,12,4,5,9,12,2018-04-20,8
23,11:00 PM,1hr,4,3,0,3,2,2,8,5,11,2,3,5,2,2018-04-20,5
24,12:00 AM,1hr,2,2,0,2,2,1,8,4,8,3,3,2,3,2018-04-20,3
1,1:00 AM,1hr,4,2,0,3,4,1,7,4,8,3,5,3,5,2018-04-21,7
2,2:00 AM,1hr,6,1,0,5,4,2,6,4,6,6,6,6,6,2018-04-21,10
3,3:00 AM,1hr,5,1,1,6,8,6,5,4,4,7,8,6,5,2018-04-21,6
4,4:00 AM,1hr,4,1,0,3,3,8,4,5,7,9,7,3,2,2018-04-21,8
5,5:00 AM,1hr,6,1,0,4,1,6,5,6,6,10,7,4,5,2018-04-21,8
6,6:00 AM,1hr,5,1,0,4,2,6,3,6,5,10,8,4,5,2018-04-21,7
7,7:00 AM,1hr,4,1,1,4,2,5,3,7,6,12,10,3,6,2018-04-21,8
8,8:00 AM,1hr,4,1,0,3,2,5,3,7,5,14,20,3,9,2018-04-21,9
9,9:00 AM,1hr,4,1,1,4,2,5,2,3,4,15,18,3,8,2018-04-21,10
10,10:00 AM,1hr,4,1,0,3,2,7,2,4,3,14,18,3,6,2018-04-21,9
11,11:00 AM,1hr,3,2,5,3,1,6,2,5,2,14,21,3,4,2018-04-21,9
12,12:00 PM,1hr,4,1,4,2,1,8,4,6,3,12,19,3,6,2018-04-21,10
13,1:00 PM,1hr,4,2,4,3,1,8,7,8,3,11,9,3,4,2018-04-21,11
14,2:00 PM,1hr,6,3,5,4,1,9,6,10,3,5,8,5,7,2018-04-21,12
15,3:00 PM,1hr,6,5,7,6,1,10,6,10,3,6,10,5,7,2018-04-21,10
16,4:00 PM,1hr,7,8,9,5,1,10,8,10,4,6,10,7,10,2018-04-21,13
17,5:00 PM,1hr,12,16,9,10,1,12,9,11,6,7,10,10,8,2018-04-21,14
18,6:00 PM,1hr,13,18,13,10,2,12,9,11,9,11,14,11,12,2018-04-21,16
19,7:00 PM,1hr,13,12,15,12,2,11,8,13,8,14,15,13,7,2018-04-21,21
20,8:00 PM,1hr,15,12,19,15,4,15,10,14,12,13,16,18,15,2018-04-21,20
21,9:00 PM,1hr,15,13,3,17,2,12,13,8,15,15,15,19,11,2018-04-21,20
22,10:00 PM,1hr,16,9,4,17,3,9,13,8,18,15,15,18,10,2018-04-21,16
23,11:00 PM,1hr,15,17,4,17,2,11,15,9,21,23,17,17,9,2018-04-21,17
24,12:00 AM,1hr,18,11,4,21,2,12,18,10,25,23,20,19,9,2018-04-21,21
1,1:00 AM,1hr,19,9,22,22,1,8,19,7,26,21,21,19,14,2018-04-22,22
2,2:00 AM,1hr,18,9,14,17,2,6,21,7,26,15,15,16,16,2018-04-22,17
3,3:00 AM,1hr,15,7,10,16,7,8,21,7,21,10,13,14,11,2018-04-22,15
4,4:00 AM,1hr,17,7,14,17,10,8,35,7,23,12,13,15,12,2018-04-22,18
5,5:00 AM,1hr,19,11,15,18,10,10,30,6,30,14,14,21,12,2018-04-22,17
6,6:00 AM,1hr,23,15,20,17,13,10,23,8,32,12,14,19,20,2018-04-22,19
7,7:00 AM,1hr,21,17,20,16,18,11,15,7,33,14,14,19,33,2018-04-22,16
8,8:00 AM,1hr,24,10,22,22,22,11,18,7,33,18,14,23,23,2018-04-22,17
9,9:00 AM,1hr,23,9,26,24,22,13,20,8,27,29,,26,16,2018-04-22,23
10,10:00 AM,1hr,19,12,13,26,15,16,21,9,24,27,,26,20,2018-04-22,25
11,11:00 AM,1hr,24,9,13,23,13,14,23,10,25,28,,22,24,2018-04-22,25
12,12:00 PM,1hr,17,8,,16,8,16,22,11,27,17,13,18,15,2018-04-22,19
13,1:00 PM,1hr,14,7,,16,11,20,22,10,22,15,12,14,14,2018-04-22,22
14,2:00 PM,1hr,19,6,,21,8,21,24,9,13,18,15,20,24,2018-04-22,25
15,3:00 PM,1hr,16,5,,24,11,21,21,8,7,22,18,18,11,2018-04-22,25
16,4:00 PM,1hr,13,5,,19,12,22,19,7,7,20,13,15,13,2018-04-22,20
17,5:00 PM,1hr,11,4,,13,9,24,13,8,7,17,12,14,9,2018-04-22,17
18,6:00 PM,1hr,10,6,,11,8,20,9,8,7,13,,9,16,2018-04-22,16
19,7:00 PM,1hr,8,12,9,10,8,24,9,10,10,9,6,5,17,2018-04-22,11
20,8:00 PM,1hr,6,11,9,9,8,28,10,14,13,6,5,6,16,2018-04-22,12
21,9:00 PM,1hr,5,35,10,7,7,17,11,14,7,7,6,6,6,2018-04-22,12
22,10:00 PM,1hr,7,19,18,8,7,15,11,21,5,10,9,8,12,2018-04-22,11
23,11:00 PM,1hr,6,14,16,14,7,13,8,16,7,23,12,9,12,2018-04-22,13
24,12:00 AM,1hr,10,53,11,17,6,13,11,10,9,18,16,8,25,2018-04-22,13
1,1:00 AM,1hr,18,53,10,16,6,12,10,9,8,12,15,10,13,2018-04-23,15
2,2:00 AM,1hr,19,12,12,15,6,12,7,7,9,15,16,11,21,2018-04-23,13
3,3:00 AM,1hr,21,5,11,17,6,11,8,8,9,17,18,12,13,2018-04-23,12
4,4:00 AM,1hr,19,5,13,20,6,12,8,6,8,20,16,13,19,2018-04-23,13
5,5:00 AM,1hr,20,10,23,16,9,12,9,6,10,28,18,18,16,2018-04-23,20
6,6:00 AM,1hr,23,25,26,20,10,13,16,7,13,36,22,27,22,2018-04-23,26
7,7:00 AM,1hr,53,40,35,25,15,14,18,8,16,38,35,41,30,2018-04-23,28
8,8:00 AM,1hr,73,34,41,33,15,21,15,8,21,40,59,40,23,2018-04-23,27
9,9:00 AM,1hr,52,45,50,46,21,17,16,8,24,43,53,43,28,2018-04-23,39
10,10:00 AM,1hr,33,21,50,53,30,20,18,9,33,54,37,44,26,2018-04-23,54
11,11:00 AM,1hr,30,14,49,47,32,33,19,13,41,67,36,30,19,2018-04-23,37
12,12:00 PM,1hr,21,11,25,35,23,26,21,14,32,42,26,25,21,2018-04-23,31
13,1:00 PM,1hr,36,11,16,30,18,16,35,16,24,42,34,16,10,2018-04-23,21
14,2:00 PM,1hr,43,8,27,27,12,15,27,14,22,38,35,21,26,2018-04-23,28
15,3:00 PM,1hr,26,9,22,17,8,19,27,12,26,25,20,18,5,2018-04-23,29
16,4:00 PM,1hr,22,9,13,11,9,28,19,8,26,15,9,9,12,2018-04-23,17
17,5:00 PM,1hr,10,13,11,11,8,25,19,6,21,15,9,7,19,2018-04-23,14
18,6:00 PM,1hr,10,13,16,12,14,11,19,6,32,23,10,7,23,2018-04-23,15
19,7:00 PM,1hr,15,13,19,22,11,13,9,28,27,30,16,8,32,2018-04-23,16
20,8:00 PM,1hr,10,7,15,13,13,15,7,16,9,15,7,7,28,2018-04-23,18
21,9:00 PM,1hr,8,6,11,8,14,14,4,15,6,8,4,7,14,2018-04-23,16
22,10:00 PM,1hr,5,10,11,7,17,14,3,13,2,7,4,6,1,2018-04-23,18
23,11:00 PM,1hr,3,10,7,3,10,13,2,11,3,4,3,3,-,2018-04-23,14
24,12:00 AM,1hr,3,8,2,2,3,11,2,12,2,2,3,2,0,2018-04-23,10
1,1:00 AM,1hr,4,8,3,3,3,9,2,14,1,2,5,2,-,2018-04-24,8
2,2:00 AM,1hr,2,7,2,3,2,8,3,12,2,3,3,1,5,2018-04-24,6
3,3:00 AM,1hr,2,5,1,3,2,8,2,10,1,1,2,1,7,2018-04-24,4
4,4:00 AM,1hr,3,5,1,3,2,7,2,7,1,1,3,2,1,2018-04-24,5
5,5:00 AM,1hr,3,5,3,3,2,5,2,7,1,2,3,2,4,2018-04-24,7
6,6:00 AM,1hr,4,9,4,3,1,5,3,8,2,2,3,1,6,2018-04-24,4
7,7:00 AM,1hr,4,6,3,3,1,5,5,11,2,3,4,1,2,2018-04-24,4
8,8:00 AM,1hr,5,8,4,3,2,4,5,13,2,5,5,3,2,2018-04-24,4
9,9:00 AM,1hr,5,15,4,4,1,5,3,11,1,5,6,3,6,2018-04-24,6
10,10:00 AM,1hr,4,10,4,5,2,6,3,9,2,5,5,3,7,2018-04-24,6
11,11:00 AM,1hr,4,10,4,4,2,6,5,7,3,6,5,4,3,2018-04-24,6
12,12:00 PM,1hr,4,10,5,3,2,5,3,9,2,9,4,5,6,2018-04-24,6
13,1:00 PM,1hr,3,8,7,3,2,5,3,12,3,6,5,4,9,2018-04-24,8
14,2:00 PM,1hr,4,10,12,4,2,8,3,11,3,6,8,4,9,2018-04-24,10
15,3:00 PM,1hr,5,11,7,4,3,10,4,10,5,7,6,3,6,2018-04-24,11
16,4:00 PM,1hr,5,14,7,4,3,9,4,10,7,7,5,5,9,2018-04-24,11
17,5:00 PM,1hr,6,17,6,4,4,9,5,8,9,9,10,5,5,2018-04-24,10
18,6:00 PM,1hr,6,12,6,7,3,10,6,7,4,16,12,7,7,2018-04-24,11
19,7:00 PM,1hr,5,8,6,5,4,7,6,5,4,9,6,5,6,2018-04-24,11
20,8:00 PM,1hr,6,11,4,5,4,8,7,4,9,5,7,5,9,2018-04-24,10
21,9:00 PM,1hr,6,12,4,6,4,9,6,5,6,8,8,5,5,2018-04-24,11
22,10:00 PM,1hr,7,11,4,8,6,9,5,4,8,10,10,9,8,2018-04-24,14
23,11:00 PM,1hr,7,7,4,9,6,9,5,4,6,10,10,9,4,2018-04-24,13
24,12:00 AM,1hr,7,8,4,9,10,9,6,3,4,11,10,11,6,2018-04-24,12
1,1:00 AM,1hr,5,9,12,11,11,9,5,6,6,11,11,12,0,2018-04-25,13
2,2:00 AM,1hr,3,5,13,12,11,9,5,7,7,14,11,14,1,2018-04-25,15
3,3:00 AM,1hr,4,4,16,11,12,11,5,8,8,14,13,9,2,2018-04-25,13
4,4:00 AM,1hr,11,5,14,13,12,10,7,7,6,15,15,11,8,2018-04-25,18
5,5:00 AM,1hr,17,4,13,14,11,10,10,6,13,14,18,15,18,2018-04-25,20
6,6:00 AM,1hr,20,23,14,15,14,10,15,7,15,16,18,15,18,2018-04-25,20
7,7:00 AM,1hr,18,40,19,15,16,11,16,13,29,15,18,16,20,2018-04-25,20
8,8:00 AM,1hr,28,11,8,16,15,12,18,9,17,18,18,17,17,2018-04-25,19
9,9:00 AM,1hr,51,10,20,15,16,10,12,7,17,16,31,15,17,2018-04-25,16
10,10:00 AM,1hr,65,9,18,14,18,7,10,7,18,16,27,14,21,2018-04-25,15
11,11:00 AM,1hr,46,11,13,13,18,7,11,8,17,12,23,9,10,2018-04-25,13
12,12:00 PM,1hr,50,9,12,11,24,8,10,8,15,8,19,10,14,2018-04-25,12
13,1:00 PM,1hr,33,7,16,10,20,8,11,10,17,14,18,9,21,2018-04-25,13
14,2:00 PM,1hr,12,6,11,12,13,11,10,13,17,12,15,9,19,2018-04-25,12
15,3:00 PM,1hr,8,7,9,8,10,9,12,11,20,10,31,8,12,2018-04-25,11
16,4:00 PM,1hr,9,6,9,8,12,10,15,6,26,9,8,7,16,2018-04-25,12
17,5:00 PM,1hr,7,6,8,8,9,9,16,6,20,8,6,7,27,2018-04-25,13
18,6:00 PM,1hr,8,7,7,6,9,12,16,5,16,7,7,8,27,2018-04-25,12
19,7:00 PM,1hr,11,8,13,12,6,13,15,7,21,9,8,10,31,2018-04-25,12
20,8:00 PM,1hr,11,6,17,12,6,15,16,16,36,12,14,14,13,2018-04-25,17
21,9:00 PM,1hr,13,8,22,12,6,13,17,20,35,16,14,10,26,2018-04-25,15
22,10:00 PM,1hr,14,13,9,11,7,11,19,29,51,12,11,8,25,2018-04-25,17
23,11:00 PM,1hr,15,10,10,8,12,10,19,23,48,11,12,8,22,2018-04-25,14
24,12:00 AM,1hr,21,8,9,6,8,10,17,22,51,12,9,12,19,2018-04-25,15
1,1:00 AM,1hr,15,4,11,9,10,11,13,21,38,7,14,12,38,2018-04-26,14
2,2:00 AM,1hr,15,8,34,32,8,12,8,23,15,25,23,18,42,2018-04-26,22
3,3:00 AM,1hr,10,5,16,13,12,16,9,22,15,11,11,9,10,2018-04-26,20
4,4:00 AM,1hr,10,8,15,16,12,13,10,22,21,12,11,12,15,2018-04-26,20
5,5:00 AM,1hr,11,5,16,17,9,15,11,25,16,15,10,12,13,2018-04-26,17
6,6:00 AM,1hr,21,13,21,25,10,18,10,29,21,20,13,22,23,2018-04-26,22
7,7:00 AM,1hr,15,41,29,28,16,20,10,35,21,25,15,21,22,2018-04-26,27
8,8:00 AM,1hr,17,16,31,23,20,19,9,27,22,25,19,24,20,2018-04-26,21
9,9:00 AM,1hr,14,10,29,28,18,19,8,18,20,25,18,20,13,2018-04-26,23
10,10:00 AM,1hr,19,12,30,21,14,18,8,12,17,35,16,19,15,2018-04-26,22
11,11:00 AM,1hr,20,11,25,18,16,21,7,9,19,29,23,17,11,2018-04-26,22
12,12:00 PM,1hr,18,9,24,15,13,27,9,9,17,27,23,12,14,2018-04-26,20
13,1:00 PM,1hr,17,11,14,13,21,22,10,8,19,25,20,10,17,2018-04-26,18
14,2:00 PM,1hr,25,10,17,12,20,16,10,10,18,19,25,13,16,2018-04-26,20
15,3:00 PM,1hr,19,13,19,19,18,18,10,9,19,32,15,13,13,2018-04-26,20
16,4:00 PM,1hr,19,16,17,17,17,19,10,8,20,20,15,14,20,2018-04-26,21
17,5:00 PM,1hr,19,12,19,18,20,22,13,13,21,21,13,14,16,2018-04-26,21
18,6:00 PM,1hr,19,12,20,21,16,23,14,10,20,24,16,15,18,2018-04-26,22
19,7:00 PM,1hr,18,16,23,24,18,29,16,14,26,22,17,15,27,2018-04-26,23
20,8:00 PM,1hr,23,12,30,26,21,33,20,14,38,22,23,20,29,2018-04-26,23
21,9:00 PM,1hr,23,12,25,28,23,22,26,13,54,25,21,21,18,2018-04-26,23
22,10:00 PM,1hr,22,14,28,27,18,21,33,12,35,22,21,18,25,2018-04-26,27
23,11:00 PM,1hr,25,13,21,23,17,18,30,13,27,19,19,19,25,2018-04-26,23
24,12:00 AM,1hr,27,11,21,18,17,19,22,14,54,20,15,19,19,2018-04-26,24
1,1:00 AM,1hr,23,7,15,16,17,17,16,17,75,17,14,15,17,2018-04-27,23
2,2:00 AM,1hr,19,7,16,13,16,16,17,10,78,21,13,14,20,2018-04-27,21
3,3:00 AM,1hr,23,7,13,15,14,16,13,9,47,20,16,12,26,2018-04-27,20
4,4:00 AM,1hr,32,9,13,17,13,16,12,11,41,21,16,12,19,2018-04-27,19
5,5:00 AM,1hr,61,13,15,15,15,15,15,10,39,24,29,14,19,2018-04-27,19
6,6:00 AM,1hr,64,31,20,25,18,23,36,13,41,40,30,19,47,2018-04-27,23
7,7:00 AM,1hr,78,38,35,31,26,37,34,21,39,30,39,19,58,2018-04-27,24
8,8:00 AM,1hr,87,24,40,40,24,35,27,21,23,25,50,20,68,2018-04-27,22
9,9:00 AM,1hr,107,21,67,32,18,35,16,17,28,23,43,17,53,2018-04-27,21
10,10:00 AM,1hr,92,21,27,19,31,22,15,19,21,20,29,15,50,2018-04-27,20
11,11:00 AM,1hr,27,17,34,14,27,18,10,15,18,20,26,11,15,2018-04-27,15
12,12:00 PM,1hr,29,17,11,20,23,14,12,14,27,23,23,10,13,2018-04-27,15
13,1:00 PM,1hr,19,16,17,18,23,17,14,14,37,18,22,10,16,2018-04-27,19
14,2:00 PM,1hr,17,15,19,19,19,16,15,17,33,27,22,10,22,2018-04-27,16
15,3:00 PM,1hr,20,17,21,19,22,16,19,18,45,26,17,11,18,2018-04-27,19
16,4:00 PM,1hr,16,50,17,17,17,19,22,15,41,19,14,10,25,2018-04-27,19
17,5:00 PM,1hr,18,28,16,15,27,20,24,11,158,16,13,11,25,2018-04-27,19
18,6:00 PM,1hr,14,35,17,17,22,20,25,11,34,16,11,11,43,2018-04-27,20
19,7:00 PM,1hr,28,50,19,22,19,26,26,13,36,17,16,14,33,2018-04-27,22
20,8:00 PM,1hr,60,39,22,30,18,28,33,25,50,22,23,18,53,2018-04-27,22
21,9:00 PM,1hr,45,53,29,30,18,26,41,19,98,35,21,26,35,2018-04-27,22
22,10:00 PM,1hr,25,48,25,30,23,24,37,46,87,32,21,20,44,2018-04-27,23
23,11:00 PM,1hr,23,41,24,24,18,21,39,28,53,27,22,20,31,2018-04-27,24
24,12:00 AM,1hr,24,36,23,21,18,19,38,17,56,25,21,23,20,2018-04-27,25
1,1:00 AM,1hr,36,30,24,26,18,20,30,15,46,24,22,26,20,2018-04-28,25
2,2:00 AM,1hr,48,26,20,20,18,21,24,16,42,22,20,21,18,2018-04-28,24
3,3:00 AM,1hr,35,18,23,18,12,19,21,15,34,26,20,17,27,2018-04-28,28
4,4:00 AM,1hr,50,13,25,17,13,18,17,13,36,22,19,18,28,2018-04-28,21
5,5:00 AM,1hr,54,15,23,23,12,17,18,14,36,24,29,17,25,2018-04-28,23
6,6:00 AM,1hr,147,29,35,24,15,17,17,11,49,53,36,18,45,2018-04-28,25
7,7:00 AM,1hr,125,39,82,30,18,53,18,18,58,35,37,22,36,2018-04-28,25
8,8:00 AM,1hr,69,11,31,45,25,22,18,19,65,26,41,27,16,2018-04-28,26
9,9:00 AM,1hr,58,15,31,36,22,18,21,14,76,26,38,26,32,2018-04-28,27
10,10:00 AM,1hr,46,11,24,42,28,23,27,20,71,25,41,33,32,2018-04-28,28
11,11:00 AM,1hr,36,13,33,45,34,23,27,18,61,34,34,25,24,2018-04-28,31
12,12:00 PM,1hr,34,13,45,42,22,25,30,20,42,38,35,32,34,2018-04-28,33
13,1:00 PM,1hr,30,12,38,36,25,27,37,15,32,38,33,26,28,2018-04-28,42
14,2:00 PM,1hr,35,10,29,31,26,42,35,17,29,31,30,23,28,2018-04-28,41
15,3:00 PM,1hr,30,11,20,18,18,76,28,27,32,16,17,16,15,2018-04-28,26
16,4:00 PM,1hr,23,13,26,18,17,51,21,9,33,16,20,15,25,2018-04-28,23
17,5:00 PM,1hr,18,13,30,29,14,32,24,14,29,28,21,14,31,2018-04-28,23
18,6:00 PM,1hr,14,14,19,18,20,27,33,11,27,15,13,13,17,2018-04-28,24
19,7:00 PM,1hr,12,14,18,19,26,68,28,14,29,18,14,12,18,2018-04-28,21
20,8:00 PM,1hr,19,12,19,19,25,67,22,12,36,23,17,16,37,2018-04-28,29
21,9:00 PM,1hr,23,7,20,29,16,24,19,9,59,25,18,22,65,2018-04-28,25
22,10:00 PM,1hr,23,5,18,22,19,28,35,8,56,24,21,19,100,2018-04-28,28
23,11:00 PM,1hr,22,5,18,21,15,15,54,9,48,20,15,13,34,2018-04-28,23
24,12:00 AM,1hr,11,5,14,13,12,13,40,15,45,12,10,10,23,2018-04-28,19
1,1:00 AM,1hr,8,5,11,11,10,13,31,11,48,12,8,8,12,2018-04-29,16
2,2:00 AM,1hr,10,6,9,10,10,13,23,8,50,13,8,8,12,2018-04-29,16
3,3:00 AM,1hr,12,6,8,9,15,13,21,7,32,13,7,8,10,2018-04-29,15
4,4:00 AM,1hr,21,6,14,9,13,11,20,7,30,12,9,10,29,2018-04-29,14
5,5:00 AM,1hr,25,7,14,14,12,20,20,6,30,16,17,20,22,2018-04-29,14
6,6:00 AM,1hr,29,8,10,17,15,16,21,8,30,14,18,12,35,2018-04-29,15
7,7:00 AM,1hr,34,9,9,14,16,27,23,8,41,14,14,13,26,2018-04-29,16
8,8:00 AM,1hr,29,10,16,14,17,50,24,7,34,14,12,8,11,2018-04-29,14
9,9:00 AM,1hr,13,11,10,12,19,73,21,7,40,11,11,9,14,2018-04-29,18
10,10:00 AM,1hr,9,9,18,10,14,109,18,7,40,8,8,8,6,2018-04-29,16
11,11:00 AM,1hr,9,9,11,10,10,57,17,7,36,10,7,7,21,2018-04-29,16
12,12:00 PM,1hr,12,8,13,10,17,30,15,7,27,11,8,7,17,2018-04-29,17
13,1:00 PM,1hr,20,7,15,10,13,146,11,8,19,11,15,10,17,2018-04-29,17
14,2:00 PM,1hr,15,6,14,13,20,74,11,10,15,21,14,10,17,2018-04-29,16
15,3:00 PM,1hr,11,7,14,12,14,200,9,15,14,12,14,11,24,2018-04-29,17
16,4:00 PM,1hr,11,8,12,10,29,119,9,12,20,11,9,10,12,2018-04-29,16
17,5:00 PM,1hr,8,10,13,8,18,79,8,18,23,10,10,8,12,2018-04-29,18
18,6:00 PM,1hr,10,10,11,12,23,75,11,18,25,14,12,8,10,2018-04-29,17
19,7:00 PM,1hr,15,10,11,12,15,56,13,18,33,14,14,8,26,2018-04-29,18
20,8:00 PM,1hr,21,9,15,15,22,61,11,20,28,21,15,15,36,2018-04-29,22
21,9:00 PM,1hr,15,10,22,19,21,29,10,24,31,21,14,13,26,2018-04-29,25
22,10:00 PM,1hr,15,10,15,22,21,18,15,28,58,26,16,16,50,2018-04-29,22
23,11:00 PM,1hr,23,9,22,23,14,13,16,25,37,29,22,17,18,2018-04-29,22
24,12:00 AM,1hr,25,12,11,19,17,14,16,16,40,15,20,10,27,2018-04-29,20
1,1:00 AM,1hr,46,21,12,13,21,16,19,16,31,17,16,11,32,2018-04-30,21
2,2:00 AM,1hr,22,50,10,13,16,16,20,20,26,15,12,12,13,2018-04-30,21
3,3:00 AM,1hr,19,76,11,15,14,16,29,22,27,14,13,14,24,2018-04-30,18
4,4:00 AM,1hr,24,67,12,13,18,19,18,22,28,21,16,12,17,2018-04-30,28
