"","X.1","date","X","ID","SensorType","Lat","Long","start_date","date_days","age_days","age_weeks.x","val.humidity","val.pm10","val.pm25_r","val.temperature","flag"
"8986",8986,"2021-09-10 08:00:00",9098,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2021-09-10",766,109,20.5,38.2,29.5,81.3,0
"8987",8987,"2021-09-10 08:00:00",9099,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2021-09-10",766,109,20.5,38.2,29.5,81.3,0
"8988",8988,"2021-09-10 08:00:00",9100,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2021-09-10",766,109,20.5,38.2,29.5,81.3,0
"8989",8989,"2021-09-10 09:00:00",9101,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2021-09-10",766,109,15.4,33.1,26.8,91,0
"8990",8990,"2021-09-10 09:00:00",9102,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2021-09-10",766,109,15.4,33.1,26.8,91,0
"8991",8991,"2021-09-10 09:00:00",9103,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2021-09-10",766,109,15.4,33.1,26.8,91,0
"8992",8992,"2021-09-10 09:00:00",9104,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2021-09-10",766,109,15.4,33.1,26.8,91,0
"8993",8993,"2021-09-10 10:00:00",9105,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2021-09-10",766,109,10,31,24.9,101,0
"8994",8994,"2021-09-10 10:00:00",9106,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2021-09-10",766,109,10,31,24.9,101,0
"8995",8995,"2021-09-10 10:00:00",9107,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2021-09-10",766,109,10,31,24.9,101,0
"8996",8996,"2021-09-10 10:00:00",9108,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2021-09-10",766,109,10,31,24.9,101,0
"8997",8997,"2021-09-10 11:00:00",9109,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2021-09-10",766,109,6.68,28.1,22.8,104,0
"8998",8998,"2021-09-10 11:00:00",9110,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2021-09-10",766,109,6.68,28.1,22.8,104,0
"8999",8999,"2021-09-10 11:00:00",9111,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2021-09-10",766,109,6.68,28.1,22.8,104,0
"9000",9000,"2021-09-10 11:00:00",9112,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2021-09-10",766,109,6.68,28.1,22.8,104,0
"9001",9001,"2021-09-10 12:00:00",9113,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2021-09-10",766,109,5.48,26.2,21.7,106,0
"9002",9002,"2021-09-10 12:00:00",9114,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2021-09-10",766,109,5.48,26.2,21.7,106,0
"9003",9003,"2021-09-10 12:00:00",9115,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2021-09-10",766,109,5.48,26.2,21.7,106,0
"9004",9004,"2021-09-10 12:00:00",9116,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2021-09-10",766,109,5.48,26.2,21.7,106,0
"9005",9005,"2021-09-10 13:00:00",9117,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2021-09-10",766,109,4.99,25.6,21.1,107,0
"9006",9006,"2021-09-10 13:00:00",9118,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2021-09-10",766,109,4.99,25.6,21.1,107,0
"9007",9007,"2021-09-10 13:00:00",9119,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2021-09-10",766,109,4.99,25.6,21.1,107,0
"9008",9008,"2021-09-10 13:00:00",9120,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2021-09-10",766,109,4.99,25.6,21.1,107,0
"9009",9009,"2021-09-10 14:00:00",9121,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2021-09-10",766,109,4.77,23.5,20.2,108,0
"9010",9010,"2021-09-10 14:00:00",9122,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2021-09-10",766,109,4.77,23.5,20.2,108,0
"9011",9011,"2021-09-10 14:00:00",9123,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2021-09-10",766,109,4.77,23.5,20.2,108,0
"9012",9012,"2021-09-10 14:00:00",9124,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2021-09-10",766,109,4.77,23.5,20.2,108,0
"9013",9013,"2021-09-10 15:00:00",9125,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2021-09-10",766,109,4.9,24,20.9,108,0
"9014",9014,"2021-09-10 15:00:00",9126,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2021-09-10",766,109,4.9,24,20.9,108,0
"9015",9015,"2021-09-10 15:00:00",9127,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2021-09-10",766,109,4.9,24,20.9,108,0
"9016",9016,"2021-09-10 15:00:00",9128,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2021-09-10",766,109,4.9,24,20.9,108,0
"9017",9017,"2021-09-10 16:00:00",9129,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2021-09-10",766,109,5.22,23.5,20.3,106,0
"9018",9018,"2021-09-10 16:00:00",9130,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2021-09-10",766,109,5.22,23.5,20.3,106,0
"9019",9019,"2021-09-10 16:00:00",9131,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2021-09-10",766,109,5.22,23.5,20.3,106,0
"9020",9020,"2021-09-10 16:00:00",9132,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2021-09-10",766,109,5.22,23.5,20.3,106,0
"9021",9021,"2021-09-10 17:00:00",9133,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2021-09-10",766,109,8.23,26,22.2,100,0
"9022",9022,"2021-09-10 17:00:00",9134,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2021-09-10",766,109,8.23,26,22.2,100,0
"9023",9023,"2021-09-10 17:00:00",9135,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2021-09-10",766,109,8.23,26,22.2,100,0
"9024",9024,"2021-09-10 17:00:00",9136,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2021-09-10",766,109,8.23,26,22.2,100,0
"9025",9025,"2021-09-10 18:00:00",9137,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2021-09-10",766,109,14.9,28.8,23.4,89.5,0
"9026",9026,"2021-09-10 18:00:00",9138,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2021-09-10",766,109,14.9,28.8,23.4,89.5,0
"9027",9027,"2021-09-10 18:00:00",9139,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2021-09-10",766,109,14.9,28.8,23.4,89.5,0
"9028",9028,"2021-09-10 18:00:00",9140,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2021-09-10",766,109,14.9,28.8,23.4,89.5,0
"9029",9029,"2021-09-10 19:00:00",9141,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2021-09-10",766,109,19,35.3,28.3,82.4,0
"9030",9030,"2021-09-10 19:00:00",9142,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2021-09-10",766,109,19,35.3,28.3,82.4,0
"9031",9031,"2021-09-10 19:00:00",9143,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2021-09-10",766,109,19,35.3,28.3,82.4,0
"9032",9032,"2021-09-10 19:00:00",9144,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2021-09-10",766,109,19,35.3,28.3,82.4,0
"9033",9033,"2021-09-10 20:00:00",9145,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2021-09-10",766,109,22.3,33.6,27.7,78.2,0
"9034",9034,"2021-09-10 20:00:00",9146,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2021-09-10",766,109,22.3,33.6,27.7,78.2,0
"9035",9035,"2021-09-10 20:00:00",9147,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2021-09-10",766,109,22.3,33.6,27.7,78.2,0
"9036",9036,"2021-09-10 20:00:00",9148,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2021-09-10",766,109,22.3,33.6,27.7,78.2,0
"9037",9037,"2021-09-10 21:00:00",9149,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2021-09-10",766,109,23,35,27.7,75.1,0
"9038",9038,"2021-09-10 21:00:00",9150,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2021-09-10",766,109,23,35,27.7,75.1,0
"9039",9039,"2021-09-10 21:00:00",9151,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2021-09-10",766,109,23,35,27.7,75.1,0
"9040",9040,"2021-09-10 21:00:00",9152,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2021-09-10",766,109,23,35,27.7,75.1,0
"9041",9041,"2021-09-10 22:00:00",9153,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2021-09-10",766,109,22.3,31.3,25.9,73.9,0
"9042",9042,"2021-09-10 22:00:00",9154,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2021-09-10",766,109,22.3,31.3,25.9,73.9,0
"9043",9043,"2021-09-10 22:00:00",9155,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2021-09-10",766,109,22.3,31.3,25.9,73.9,0
"9044",9044,"2021-09-10 22:00:00",9156,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2021-09-10",766,109,22.3,31.3,25.9,73.9,0
"9045",9045,"2021-09-10 23:00:00",9157,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2021-09-10",766,109,23.4,31.3,25.1,72.4,0
"9046",9046,"2021-09-10 23:00:00",9158,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2021-09-10",766,109,23.4,31.3,25.1,72.4,0
"9047",9047,"2021-09-10 23:00:00",9159,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2021-09-10",766,109,23.4,31.3,25.1,72.4,0
"9048",9048,"2021-09-10 23:00:00",9160,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2021-09-10",766,109,23.4,31.3,25.1,72.4,0
"9049",9049,"2021-09-11 00:00:00",9161,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2021-09-11",767,109,27.1,33.8,26.2,69.7,0
"9050",9050,"2021-09-11 00:00:00",9162,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2021-09-11",767,109,27.1,33.8,26.2,69.7,0
"9051",9051,"2021-09-11 00:00:00",9163,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2021-09-11",767,109,27.1,33.8,26.2,69.7,0
"9052",9052,"2021-09-11 00:00:00",9164,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2021-09-11",767,109,27.1,33.8,26.2,69.7,0
"9053",9053,"2021-09-11 01:00:00",9165,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2021-09-11",767,109,32.1,35.7,27.4,67.4,0
"9054",9054,"2021-09-11 01:00:00",9166,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2021-09-11",767,109,32.1,35.7,27.4,67.4,0
"9055",9055,"2021-09-11 01:00:00",9167,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2021-09-11",767,109,32.1,35.7,27.4,67.4,0
"9056",9056,"2021-09-11 01:00:00",9168,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2021-09-11",767,109,32.1,35.7,27.4,67.4,0
"9057",9057,"2021-09-11 02:00:00",9169,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2021-09-11",767,109,35.1,34.7,26.8,65.3,0
"9058",9058,"2021-09-11 02:00:00",9170,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2021-09-11",767,109,35.1,34.7,26.8,65.3,0
"9059",9059,"2021-09-11 02:00:00",9171,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2021-09-11",767,109,35.1,34.7,26.8,65.3,0
"9060",9060,"2021-09-11 02:00:00",9172,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2021-09-11",767,109,35.1,34.7,26.8,65.3,0
"9061",9061,"2021-09-11 03:00:00",9173,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2021-09-11",767,109,36.3,31.5,25,64.4,0
"9062",9062,"2021-09-11 03:00:00",9174,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2021-09-11",767,109,36.3,31.5,25,64.4,0
"9063",9063,"2021-09-11 03:00:00",9175,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2021-09-11",767,109,36.3,31.5,25,64.4,0
"9064",9064,"2021-09-11 03:00:00",9176,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2021-09-11",767,109,36.3,31.5,25,64.4,0
"9065",9065,"2021-09-11 04:00:00",9177,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2021-09-11",767,109,35.3,29.7,23.4,63.8,0
"9066",9066,"2021-09-11 04:00:00",9178,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2021-09-11",767,109,35.3,29.7,23.4,63.8,0
"9067",9067,"2021-09-11 04:00:00",9179,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2021-09-11",767,109,35.3,29.7,23.4,63.8,0
"9068",9068,"2021-09-11 04:00:00",9180,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2021-09-11",767,109,35.3,29.7,23.4,63.8,0
"9069",9069,"2021-09-11 05:00:00",9181,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2021-09-11",767,109,33.4,30,24,64.1,0
"9070",9070,"2021-09-11 05:00:00",9182,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2021-09-11",767,109,33.4,30,24,64.1,0
"9071",9071,"2021-09-11 05:00:00",9183,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2021-09-11",767,109,33.4,30,24,64.1,0
"9072",9072,"2021-09-11 05:00:00",9184,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2021-09-11",767,109,33.4,30,24,64.1,0
"9073",9073,"2021-09-11 06:00:00",9185,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2021-09-11",767,109,35.8,30.2,24.4,65.6,0
"9074",9074,"2021-09-11 06:00:00",9186,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2021-09-11",767,109,35.8,30.2,24.4,65.6,0
"9075",9075,"2021-09-11 06:00:00",9187,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2021-09-11",767,109,35.8,30.2,24.4,65.6,0
"9076",9076,"2021-09-11 06:00:00",9188,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2021-09-11",767,109,35.8,30.2,24.4,65.6,0
"9077",9077,"2021-09-11 07:00:00",9189,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2021-09-11",767,109,27,25.1,20.4,74.6,0
"9078",9078,"2021-09-11 07:00:00",9190,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2021-09-11",767,109,27,25.1,20.4,74.6,0
"9079",9079,"2021-09-11 07:00:00",9191,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2021-09-11",767,109,27,25.1,20.4,74.6,0
"9080",9080,"2021-09-11 07:00:00",9192,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2021-09-11",767,109,27,25.1,20.4,74.6,0
"9081",9081,"2021-09-11 08:00:00",9193,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2021-09-11",767,109,20.4,21.5,18.1,83.4,0
"9082",9082,"2021-09-11 08:00:00",9194,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2021-09-11",767,109,20.4,21.5,18.1,83.4,0
"9083",9083,"2021-09-11 08:00:00",9195,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2021-09-11",767,109,20.4,21.5,18.1,83.4,0
"9084",9084,"2021-09-11 08:00:00",9196,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2021-09-11",767,109,20.4,21.5,18.1,83.4,0
"9085",9085,"2021-09-11 09:00:00",9197,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2021-09-11",767,109,15.7,20.1,16.7,92,0
"9086",9086,"2021-09-11 09:00:00",9198,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2021-09-11",767,109,15.7,20.1,16.7,92,0
"9087",9087,"2021-09-11 09:00:00",9199,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2021-09-11",767,109,15.7,20.1,16.7,92,0
"9088",9088,"2021-09-11 09:00:00",9200,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2021-09-11",767,109,15.7,20.1,16.7,92,0
"9089",9089,"2021-09-11 10:00:00",9201,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2021-09-11",767,109,12.8,17,14.6,97.2,0
"9090",9090,"2021-09-11 10:00:00",9202,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2021-09-11",767,109,12.8,17,14.6,97.2,0
"9091",9091,"2021-09-11 10:00:00",9203,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2021-09-11",767,109,12.8,17,14.6,97.2,0
"9092",9092,"2021-09-11 10:00:00",9204,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2021-09-11",767,109,12.8,17,14.6,97.2,0
"9093",9093,"2021-09-11 11:00:00",9205,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2021-09-11",767,109,9.74,12.4,10.4,102,0
"9094",9094,"2021-09-11 11:00:00",9206,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2021-09-11",767,109,9.74,12.4,10.4,102,0
"9095",9095,"2021-09-11 11:00:00",9207,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2021-09-11",767,109,9.74,12.4,10.4,102,0
"9096",9096,"2021-09-11 11:00:00",9208,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2021-09-11",767,109,9.74,12.4,10.4,102,0
"9097",9097,"2021-09-11 12:00:00",9209,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2021-09-11",767,109,8.73,11.3,9.29,104,0
"9098",9098,"2021-09-11 12:00:00",9210,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2021-09-11",767,109,8.73,11.3,9.29,104,0
"9099",9099,"2021-09-11 12:00:00",9211,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2021-09-11",767,109,8.73,11.3,9.29,104,0
"9100",9100,"2021-09-11 12:00:00",9212,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2021-09-11",767,109,8.73,11.3,9.29,104,0
"9101",9101,"2021-09-11 13:00:00",9213,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2021-09-11",767,109,8.31,10.8,8.83,105,0
"9102",9102,"2021-09-11 13:00:00",9214,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2021-09-11",767,109,8.31,10.8,8.83,105,0
"9103",9103,"2021-09-11 13:00:00",9215,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2021-09-11",767,109,8.31,10.8,8.83,105,0
"9104",9104,"2021-09-11 13:00:00",9216,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2021-09-11",767,109,8.31,10.8,8.83,105,0
"9105",9105,"2021-09-11 14:00:00",9217,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2021-09-11",767,109,10.5,9.44,7.42,97.1,0
"9106",9106,"2021-09-11 14:00:00",9218,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2021-09-11",767,109,10.5,9.44,7.42,97.1,0
"9107",9107,"2021-09-11 14:00:00",9219,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2021-09-11",767,109,10.5,9.44,7.42,97.1,0
"9108",9108,"2021-09-11 14:00:00",9220,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2021-09-11",767,109,10.5,9.44,7.42,97.1,0
"9109",9109,"2021-09-11 15:00:00",9221,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2021-09-11",767,109,14.1,11.7,9.17,94.5,0
"9110",9110,"2021-09-11 15:00:00",9222,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2021-09-11",767,109,14.1,11.7,9.17,94.5,0
"9111",9111,"2021-09-11 15:00:00",9223,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2021-09-11",767,109,14.1,11.7,9.17,94.5,0
"9112",9112,"2021-09-11 15:00:00",9224,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2021-09-11",767,109,14.1,11.7,9.17,94.5,0
"9113",9113,"2021-09-11 16:00:00",9225,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2021-09-11",767,109,14.3,11.7,9.32,95.7,0
"9114",9114,"2021-09-11 16:00:00",9226,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2021-09-11",767,109,14.3,11.7,9.32,95.7,0
"9115",9115,"2021-09-11 16:00:00",9227,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2021-09-11",767,109,14.3,11.7,9.32,95.7,0
"9116",9116,"2021-09-11 16:00:00",9228,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2021-09-11",767,109,14.3,11.7,9.32,95.7,0
"9117",9117,"2021-09-11 17:00:00",9229,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2021-09-11",767,109,16.7,12.4,9.9,93.4,0
"9118",9118,"2021-09-11 17:00:00",9230,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2021-09-11",767,109,16.7,12.4,9.9,93.4,0
"9119",9119,"2021-09-11 17:00:00",9231,"STRIVE Prep Kepner (AWCJB9CN_2.2)","Clarity",39.69954,-105.02938,"2019-08-06","2021-09-11",767,109,16.7,12.4,9.9,93.4,0
