InstrumentName, I25 Denver,,,
10/06/2019 23:29:00.000000,0.190239,2.640178,,2.541667
10/06/2019 23:30:00.000000,0.19924,2.624769,,3.7
10/06/2019 23:31:00.000000,0.186379,2.648635,,1.508333
10/06/2019 23:32:00.000000,0.187764,2.69294,,1.575
10/06/2019 23:33:00.000000,0.182044,2.900623,,1.875
10/06/2019 23:34:00.000000,0.273041,3.531037,,1.533333
10/06/2019 23:35:00.000000,0.283428,3.697734,,1.866667
10/06/2019 23:36:00.000000,0.20587,3.720354,,3.916667
10/06/2019 23:37:00.000000,0.187122,3.794632,,4.1
10/06/2019 23:38:00.000000,0.190385,3.878151,,2.266667
10/06/2019 23:39:00.000000,0.184286,3.90208,,1.55
10/06/2019 23:40:00.000000,0.183782,3.609179,,2.233333
10/06/2019 23:41:00.000000,0.186843,3.154842,,1.75
10/06/2019 23:42:00.000000,0.193315,3.429308,,2.341667
10/06/2019 23:43:00.000000,0.291284,13.277619,,2.675
10/06/2019 23:44:00.000000,0.483655,5.76204,,1.966667
10/06/2019 23:45:00.000000,0.306401,9.723091,,3.0
10/06/2019 23:46:00.000000,0.249187,9.306514,,2.0
10/06/2019 23:47:00.000000,0.232077,8.562085,,2.266667
10/06/2019 23:48:00.000000,0.197468,7.716026,,2.208333
10/06/2019 23:49:00.000000,0.203667,6.953685,,2.383333
10/06/2019 23:50:00.000000,0.19872,6.219686,,1.85
10/06/2019 23:51:00.000000,0.194835,6.04781,,2.258333
10/06/2019 23:52:00.000000,0.178548,5.126039,,1.933333
10/06/2019 23:53:00.000000,0.179038,4.846702,,3.641667
10/06/2019 23:54:00.000000,0.179394,4.673473,,3.341667
10/06/2019 23:55:00.000000,0.17053,4.524086,,2.566667
10/06/2019 23:56:00.000000,0.185793,4.338264,,2.683333
10/06/2019 23:57:00.000000,0.178351,3.824418,,2.333333
10/06/2019 23:58:00.000000,0.181368,3.131888,,1.841667
10/06/2019 23:59:00.000000,0.174144,2.790337,,1.525
10/07/2019 00:00:00.000000,0.204893,2.644111,,1.5
10/07/2019 00:01:00.000000,0.181635,2.653179,,3.333333
10/07/2019 00:02:00.000000,0.180629,2.715799,,2.033333
10/07/2019 00:03:00.000000,0.195868,2.686735,,1.808333
10/07/2019 00:04:00.000000,0.194755,2.646173,,2.8
10/07/2019 00:05:00.000000,0.193406,2.686495,,2.175
10/07/2019 00:06:00.000000,0.187145,2.793426,,1.55
10/07/2019 00:07:00.000000,0.182386,2.859377,,2.416667
10/07/2019 00:08:00.000000,0.198157,2.822312,,1.95
10/07/2019 00:09:00.000000,0.215842,2.769296,,2.083333
10/07/2019 00:10:00.000000,0.194612,2.80988,,2.008333
10/07/2019 00:11:00.000000,0.183559,2.868955,,2.366667
10/07/2019 00:12:00.000000,0.164199,2.901345,,2.216667
10/07/2019 00:13:00.000000,0.162933,2.885139,,1.466667
10/07/2019 00:14:00.000000,0.179409,2.957165,,2.225
10/07/2019 00:15:00.000000,0.188515,2.989046,,1.841667
10/07/2019 00:16:00.000000,0.203753,3.065728,,1.8
10/07/2019 00:17:00.000000,0.190665,3.207267,,1.708333
10/07/2019 00:18:00.000000,0.195152,3.324723,,2.066667
10/07/2019 00:19:00.000000,0.193331,3.434057,,1.641667
10/07/2019 00:20:00.000000,0.202402,3.54217,,2.883333
10/07/2019 00:21:00.000000,0.190821,3.645346,,2.083333
10/07/2019 00:22:00.000000,0.181961,3.700788,,2.183333
10/07/2019 00:23:00.000000,0.191253,3.77752,,2.566667
10/07/2019 00:24:00.000000,0.235669,4.167042,,1.683333
10/07/2019 00:25:00.000000,0.240686,5.57888,,2.516667
10/07/2019 00:26:00.000000,0.233707,6.561001,,1.591667
10/07/2019 00:27:00.000000,0.281167,6.842596,,1.866667
10/07/2019 00:28:00.000000,0.301786,7.31094,,3.091667
10/07/2019 00:29:00.000000,0.331668,8.01126,,4.85
10/07/2019 00:30:00.000000,0.328064,9.111195,,1.883333
10/07/2019 00:31:00.000000,0.278547,8.759426,,5.175
10/07/2019 00:32:00.000000,0.220074,7.427596,,3.025
10/07/2019 00:33:00.000000,0.226262,7.266565,,2.525
10/07/2019 00:34:00.000000,0.290105,7.23593,,1.766667
10/07/2019 00:35:00.000000,0.220061,6.77225,,3.716667
10/07/2019 00:36:00.000000,0.206042,6.031741,,3.9
10/07/2019 00:37:00.000000,0.228441,5.366834,,2.616667
10/07/2019 00:38:00.000000,0.222192,5.778622,,1.766667
10/07/2019 00:39:00.000000,0.245171,6.624718,,9.4
10/07/2019 00:40:00.000000,0.350494,7.349534,,2.95
10/07/2019 00:41:00.000000,0.537333,8.097944,,6.333333
10/07/2019 00:42:00.000000,0.31557,8.04386,,2.3
10/07/2019 00:43:00.000000,0.193517,7.881409,,1.9
10/07/2019 00:44:00.000000,0.188089,7.585154,,2.175
10/07/2019 00:45:00.000000,0.214795,6.663795,,2.75
10/07/2019 00:46:00.000000,0.198315,5.946171,,3.258333
10/07/2019 00:47:00.000000,0.210866,4.832181,,2.475
10/07/2019 00:48:00.000000,0.206898,4.493314,,2.308333
10/07/2019 00:49:00.000000,0.200091,4.640035,,2.025
10/07/2019 00:50:00.000000,0.202871,4.841886,,2.091667
10/07/2019 00:51:00.000000,0.209153,5.129856,,3.2
10/07/2019 00:52:00.000000,0.217419,5.237939,,2.016667
10/07/2019 00:53:00.000000,0.207078,5.378376,,4.65
10/07/2019 00:54:00.000000,0.226205,5.500705,,2.15
10/07/2019 00:55:00.000000,0.206451,5.597511,,6.025
10/07/2019 00:56:00.000000,0.196054,5.623214,,3.191667
10/07/2019 00:57:00.000000,0.207257,5.565565,,2.625
10/07/2019 00:58:00.000000,0.195334,5.361145,,2.691667
10/07/2019 00:59:00.000000,0.186999,5.302561,,2.333333
10/07/2019 01:00:00.000000,0.20226,5.265731,,2.025
10/07/2019 01:01:00.000000,0.208957,5.254322,,3.466667
10/07/2019 01:02:00.000000,0.197225,5.319587,,1.95
10/07/2019 01:03:00.000000,0.191341,5.40276,,1.8
10/07/2019 01:04:00.000000,0.194978,5.558027,,11.15
10/07/2019 01:05:00.000000,0.190798,5.722138,,3.566667
10/07/2019 01:06:00.000000,0.201815,5.840479,,2.25
10/07/2019 01:07:00.000000,0.190789,5.900652,,5.041667
10/07/2019 01:08:00.000000,0.201763,5.93749,,3.1
10/07/2019 01:09:00.000000,0.224807,6.194655,,2.075
10/07/2019 01:10:00.000000,0.270698,6.477489,,3.833333
10/07/2019 01:11:00.000000,0.26571,6.625741,,1.983333
10/07/2019 01:12:00.000000,0.237353,6.978363,,3.358333
10/07/2019 01:13:00.000000,0.226213,7.503645,,10.558333
10/07/2019 01:14:00.000000,0.233479,7.834925,,4.416667
10/07/2019 01:15:00.000000,0.233136,7.992036,,4.075
10/07/2019 01:16:00.000000,0.220496,7.900012,,2.45
10/07/2019 01:17:00.000000,0.226788,7.860056,,4.225
10/07/2019 01:18:00.000000,0.225672,7.917853,,4.216667
10/07/2019 01:19:00.000000,0.238182,7.793295,,2.916667
10/07/2019 01:20:00.000000,0.229486,7.536359,,2.158333
10/07/2019 01:21:00.000000,0.211522,7.444899,,2.375
10/07/2019 01:22:00.000000,0.225625,7.43226,,4.05
10/07/2019 01:23:00.000000,0.224084,7.406222,,3.558333
10/07/2019 01:24:00.000000,0.223313,7.454891,,3.866667
10/07/2019 01:25:00.000000,0.231301,7.458626,,2.25
10/07/2019 01:26:00.000000,0.243124,7.383885,,5.308333
10/07/2019 01:27:00.000000,0.229237,7.431933,,3.125
10/07/2019 01:28:00.000000,0.236974,7.807541,,3.633333
10/07/2019 01:29:00.000000,0.23977,8.172867,,2.6
10/07/2019 01:30:00.000000,0.238712,8.381055,,2.866667
10/07/2019 01:31:00.000000,0.23631,9.368261,,3.083333
10/07/2019 01:32:00.000000,0.21667,10.333305,,3.925
10/07/2019 01:33:00.000000,0.243464,11.122428,,3.725
10/07/2019 01:34:00.000000,0.241387,11.523613,,3.975
10/07/2019 01:35:00.000000,0.233262,11.324723,,3.541667
10/07/2019 01:36:00.000000,0.237223,11.345814,,5.15
10/07/2019 01:37:00.000000,0.229421,11.03653,,3.558333
10/07/2019 01:38:00.000000,0.247477,10.2401,,2.666667
10/07/2019 01:39:00.000000,0.253471,9.55325,,4.25
10/07/2019 01:40:00.000000,0.24407,9.035136,,3.208333
10/07/2019 01:41:00.000000,0.240664,8.789952,,2.916667
10/07/2019 01:42:00.000000,0.234513,8.626635,,4.091667
10/07/2019 01:43:00.000000,0.233603,8.514316,,2.825
10/07/2019 01:44:00.000000,0.248757,8.484633,,3.25
10/07/2019 01:45:00.000000,0.240387,8.455661,,2.841667
10/07/2019 01:46:00.000000,0.248031,8.462966,,4.083333
10/07/2019 01:47:00.000000,0.244795,8.574327,,3.008333
10/07/2019 01:48:00.000000,0.228922,8.698073,,2.166667
10/07/2019 01:49:00.000000,0.241627,8.768373,,3.2
10/07/2019 01:50:00.000000,0.247141,8.799833,,2.658333
10/07/2019 01:51:00.000000,0.230714,8.706986,,2.691667
10/07/2019 01:52:00.000000,0.245869,8.646031,,3.433333
10/07/2019 01:53:00.000000,0.244456,8.536801,,2.4
10/07/2019 01:54:00.000000,0.248234,8.488618,,2.666667
10/07/2019 01:55:00.000000,0.323271,8.517303,,5.816667
10/07/2019 01:56:00.000000,0.28621,8.704292,,3.716667
10/07/2019 01:57:00.000000,0.266904,8.796,,2.766667
10/07/2019 01:58:00.000000,0.232972,8.9247,,2.608333
10/07/2019 01:59:00.000000,0.233706,9.081426,,4.25
10/07/2019 02:00:00.000000,0.24811,9.233071,,3.3
10/07/2019 02:01:00.000000,0.238444,9.23029,,2.283333
10/07/2019 02:02:00.000000,0.23824,9.14274,,5.316667
10/07/2019 02:03:00.000000,0.250289,9.127161,,4.683333
10/07/2019 02:04:00.000000,0.264012,9.110608,,3.866667
10/07/2019 02:05:00.000000,0.25764,9.297819,,4.808333
10/07/2019 02:06:00.000000,0.239056,9.56313,,4.075
10/07/2019 02:07:00.000000,0.237612,9.743714,,2.716667
10/07/2019 02:08:00.000000,0.239405,9.746229,,3.791667
10/07/2019 02:09:00.000000,0.25384,9.756855,,4.083333
10/07/2019 02:10:00.000000,0.226449,9.749583,,4.191667
10/07/2019 02:11:00.000000,0.238062,9.75421,,5.116667
10/07/2019 02:12:00.000000,0.243357,9.652351,,4.191667
10/07/2019 02:13:00.000000,0.25558,9.795089,,4.1
10/07/2019 02:14:00.000000,0.245064,10.2712,,5.383333
10/07/2019 02:15:00.000000,0.247047,10.482841,,3.85
10/07/2019 02:16:00.000000,0.238919,10.612541,,4.525
10/07/2019 02:17:00.000000,0.246007,10.782904,,4.783333
10/07/2019 02:18:00.000000,0.241399,11.248555,,7.091667
10/07/2019 02:19:00.000000,0.255348,12.142283,,6.016667
10/07/2019 02:20:00.000000,0.260868,12.326882,,4.616667
10/07/2019 02:21:00.000000,0.280751,13.760546,,4.316667
10/07/2019 02:22:00.000000,0.296498,15.740947,,4.116667
10/07/2019 02:23:00.000000,0.307412,12.54269,,3.641667
10/07/2019 02:24:00.000000,0.270676,12.71649,,6.075
10/07/2019 02:25:00.000000,0.258597,12.57469,,4.833333
10/07/2019 02:26:00.000000,0.269744,12.476271,,3.508333
10/07/2019 02:27:00.000000,0.264335,13.36902,,3.95
10/07/2019 02:28:00.000000,0.266494,14.878354,,5.283333
10/07/2019 02:29:00.000000,0.264419,16.076848,,4.941667
10/07/2019 02:30:00.000000,0.260804,16.881201,,3.708333
10/07/2019 02:31:00.000000,0.271378,17.250166,,3.966667
10/07/2019 02:32:00.000000,0.267352,17.827714,,4.641667
10/07/2019 02:33:00.000000,0.256372,17.994597,,4.791667
10/07/2019 02:34:00.000000,0.262352,17.002723,,4.433333
10/07/2019 02:35:00.000000,0.281921,16.126643,,4.491667
10/07/2019 02:36:00.000000,0.280503,15.344403,,5.05
10/07/2019 02:37:00.000000,0.540432,15.017234,,5.558333
10/07/2019 02:38:00.000000,0.685115,14.964369,,3.491667
10/07/2019 02:39:00.000000,0.509273,14.529747,,3.391667
10/07/2019 02:40:00.000000,0.397125,14.895343,,3.766667
10/07/2019 02:41:00.000000,0.387722,14.957377,,5.816667
10/07/2019 02:42:00.000000,0.371144,15.508788,,4.35
10/07/2019 02:43:00.000000,0.430454,23.487052,,10.341667
10/07/2019 02:44:00.000000,0.683149,39.623733,,13.925
10/07/2019 02:45:00.000000,0.822832,41.891181,,13.191667
10/07/2019 02:46:00.000000,0.874439,38.218169,,12.55
10/07/2019 02:47:00.000000,0.810152,37.68148,,11.4
10/07/2019 02:48:00.000000,0.828929,36.815168,,12.675
10/07/2019 02:49:00.000000,0.844063,36.588705,,14.083333
10/07/2019 02:50:00.000000,0.840459,40.341286,,13.833333
10/07/2019 02:51:00.000000,0.8535,42.109592,,11.325
10/07/2019 02:52:00.000000,0.894265,41.538054,,15.225
10/07/2019 02:53:00.000000,0.880877,40.830846,,12.3
10/07/2019 02:54:00.000000,0.852278,40.72096,,9.8
10/07/2019 02:55:00.000000,0.826119,40.591311,,11.891667
10/07/2019 02:56:00.000000,0.866549,40.82882,,11.458333
10/07/2019 02:57:00.000000,0.922117,40.712546,,10.758333
10/07/2019 02:58:00.000000,0.89761,40.189474,,11.616667
10/07/2019 02:59:00.000000,0.828691,40.067495,,16.191667
10/07/2019 03:00:00.000000,0.934907,40.176165,,11.283333
10/07/2019 03:01:00.000000,1.008863,28.255334,,9.425
10/07/2019 03:02:00.000000,1.14165,41.876245,,10.95
10/07/2019 03:03:00.000000,1.284706,40.575415,,14.308333
10/07/2019 03:04:00.000000,0.973816,41.573975,,10.566667
10/07/2019 03:05:00.000000,1.199195,40.360859,,12.308333
10/07/2019 03:06:00.000000,1.137681,37.7298,,10.208333
10/07/2019 03:07:00.000000,1.045953,41.829713,,12.383333
10/07/2019 03:08:00.000000,0.931573,39.618692,,13.241667
10/07/2019 03:09:00.000000,0.99585,38.878384,,13.941667
10/07/2019 03:10:00.000000,0.987323,38.786768,,13.45
10/07/2019 03:11:00.000000,0.924456,38.839424,,12.85
10/07/2019 03:12:00.000000,0.835321,38.905729,,11.7
10/07/2019 03:13:00.000000,0.780603,38.543146,,13.066667
10/07/2019 03:14:00.000000,0.86362,38.502001,,10.358333
10/07/2019 03:15:00.000000,0.875358,41.311935,,9.183333
10/07/2019 03:16:00.000000,0.91777,41.327004,,16.158333
10/07/2019 03:17:00.000000,0.95034,36.810852,,10.658333
10/07/2019 03:18:00.000000,0.826898,36.415484,,8.725
10/07/2019 03:19:00.000000,0.795206,36.639253,,14.375
10/07/2019 03:20:00.000000,0.7515,36.492779,,10.5
10/07/2019 03:21:00.000000,0.781919,36.610694,,9.183333
10/07/2019 03:22:00.000000,0.825661,36.533994,,9.1
10/07/2019 03:23:00.000000,0.801488,36.327679,,11.116667
10/07/2019 03:24:00.000000,0.978274,36.817561,,10.475
10/07/2019 03:25:00.000000,0.979987,38.962397,,9.941667
10/07/2019 03:26:00.000000,0.961085,39.63887,,8.708333
10/07/2019 03:27:00.000000,0.918137,39.474732,,10.25
10/07/2019 03:28:00.000000,0.722878,38.483868,,8.291667
10/07/2019 03:29:00.000000,0.697887,37.740071,,9.658333
10/07/2019 03:30:00.000000,0.77318,37.034795,,9.525
10/07/2019 03:31:00.000000,0.746232,36.271447,,8.308333
10/07/2019 03:32:00.000000,0.83639,35.572685,,7.925
10/07/2019 03:33:00.000000,1.013724,34.657716,,11.291667
10/07/2019 03:34:00.000000,1.03162,34.51602,,8.025
10/07/2019 03:35:00.000000,0.886947,34.568714,,22.366667
10/07/2019 03:36:00.000000,0.688562,34.311084,,8.85
10/07/2019 03:37:00.000000,0.600646,33.750018,,11.991667
10/07/2019 03:38:00.000000,0.609038,33.355457,,6.9
10/07/2019 03:39:00.000000,0.641011,32.956258,,8.691667
10/07/2019 03:40:00.000000,0.742395,32.434947,,8.35
10/07/2019 03:41:00.000000,0.784709,32.237052,,7.2
10/07/2019 03:42:00.000000,0.764528,37.189903,,7.1
10/07/2019 03:43:00.000000,0.72344,36.370558,,7.833333
10/07/2019 03:44:00.000000,0.649999,29.568863,,5.883333
10/07/2019 03:45:00.000000,0.534731,28.347346,,7.075
10/07/2019 03:46:00.000000,0.499383,28.436152,,7.475
10/07/2019 03:47:00.000000,0.529956,28.522026,,8.6
10/07/2019 03:48:00.000000,0.653544,30.333002,,5.583333
10/07/2019 03:49:00.000000,0.74622,34.959176,,6.583333
10/07/2019 03:50:00.000000,0.738091,31.662513,,10.366667
10/07/2019 03:51:00.000000,0.78611,32.097479,,7.766667
10/07/2019 03:52:00.000000,0.694707,32.06016,,7.225
10/07/2019 03:53:00.000000,0.703644,32.246111,,8.85
10/07/2019 03:54:00.000000,0.766576,32.410297,,9.275
10/07/2019 03:55:00.000000,0.778515,32.597705,,10.583333
10/07/2019 03:56:00.000000,0.835514,33.005933,,9.6
10/07/2019 03:57:00.000000,0.846374,33.622976,,10.141667
10/07/2019 03:58:00.000000,0.731078,34.073607,,9.008333
10/07/2019 03:59:00.000000,0.77189,33.883856,,7.066667
10/07/2019 04:00:00.000000,0.312334,33.996613,,9.558333
10/07/2019 04:01:00.000000,0.114199,38.480518,,7.783333
10/07/2019 04:02:00.000000,0.060856,37.160205,,10.9
10/07/2019 04:03:00.000000,0.051499,38.092487,,10.008333
10/07/2019 04:04:00.000000,0.04742,37.992048,,11.0
10/07/2019 04:05:00.000000,0.063309,37.937422,,6.883333
10/07/2019 04:06:00.000000,0.052673,37.602103,,23.733333
10/07/2019 04:07:00.000000,0.043723,37.490014,,9.258333
10/07/2019 04:08:00.000000,0.041794,37.042903,,16.141667
10/07/2019 04:09:00.000000,0.033513,36.499994,,11.858333
10/07/2019 04:10:00.000000,0.120558,36.310053,,10.391667
10/07/2019 04:11:00.000000,0.449547,35.477496,,9.2
10/07/2019 04:12:00.000000,0.656484,35.055894,,8.916667
10/07/2019 04:13:00.000000,0.633305,34.732876,,8.808333
10/07/2019 04:14:00.000000,0.660493,34.386143,,11.275
10/07/2019 04:15:00.000000,0.891938,34.739043,,8.108333
10/07/2019 04:16:00.000000,0.801252,34.818511,,8.258333
10/07/2019 04:17:00.000000,0.686111,34.986671,,6.741667
10/07/2019 04:18:00.000000,0.614794,35.08494,,6.783333
10/07/2019 04:19:00.000000,0.556509,34.977611,,7.166667
10/07/2019 04:20:00.000000,0.560904,35.024156,,8.3
10/07/2019 04:21:00.000000,0.58711,35.004382,,7.941667
10/07/2019 04:22:00.000000,0.609083,35.102832,,6.433333
10/07/2019 04:23:00.000000,0.619202,35.478769,,7.125
10/07/2019 04:24:00.000000,0.617019,35.90936,,7.658333
10/07/2019 04:25:00.000000,0.622127,36.649295,,6.6
10/07/2019 04:26:00.000000,0.622696,37.187711,,8.058333
10/07/2019 04:27:00.000000,0.673867,37.721481,,6.183333
10/07/2019 04:28:00.000000,0.774241,37.848999,,10.583333
10/07/2019 04:29:00.000000,1.085394,38.014823,,7.791667
10/07/2019 04:30:00.000000,1.298437,37.892257,,7.5
10/07/2019 04:31:00.000000,0.852005,37.7405,,8.141667
10/07/2019 04:32:00.000000,0.680112,37.670914,,8.383333
10/07/2019 04:33:00.000000,0.63822,37.154327,,6.933333
10/07/2019 04:34:00.000000,0.636576,36.811159,,7.35
10/07/2019 04:35:00.000000,0.65576,36.437822,,7.675
10/07/2019 04:36:00.000000,0.614473,35.893125,,7.333333
10/07/2019 04:37:00.000000,0.629554,35.343402,,7.116667
10/07/2019 04:38:00.000000,0.61265,34.729657,,6.641667
10/07/2019 04:39:00.000000,0.540453,33.765685,,10.358333
10/07/2019 04:40:00.000000,0.498288,32.864902,,6.116667
10/07/2019 04:41:00.000000,0.46168,31.784084,,4.875
10/07/2019 04:42:00.000000,0.45439,30.539689,,4.616667
10/07/2019 04:43:00.000000,0.453074,29.733111,,5.333333
10/07/2019 04:44:00.000000,0.447739,29.559401,,6.041667
10/07/2019 04:45:00.000000,0.498587,30.295948,,6.283333
10/07/2019 04:46:00.000000,0.54961,26.317277,,7.491667
10/07/2019 04:47:00.000000,0.55331,0.193103,,5.95
10/07/2019 04:48:00.000000,0.571049,0.090412,,7.358333
10/07/2019 04:49:00.000000,0.594935,0.044687,,6.4
10/07/2019 04:50:00.000000,0.618238,-9999.0,,5.933333
10/07/2019 04:51:00.000000,0.596156,-9999.0,,6.45
10/07/2019 04:52:00.000000,0.585085,-9999.0,,8.058333
10/07/2019 04:53:00.000000,0.650702,-9999.0,,6.55
10/07/2019 04:54:00.000000,0.779522,-9999.0,,6.308333
10/07/2019 04:55:00.000000,0.732131,-9999.0,,8.408333
10/07/2019 04:56:00.000000,0.637687,-9999.0,,6.95
10/07/2019 04:57:00.000000,0.625771,3.788636,,9.641667
10/07/2019 04:58:00.000000,0.621451,13.114113,,6.416667
10/07/2019 04:59:00.000000,0.578766,15.24173,,6.283333
10/07/2019 05:00:00.000000,0.55248,15.523073,,8.225
10/07/2019 05:01:00.000000,0.538302,16.34496,,8.308333
10/07/2019 05:02:00.000000,0.552271,16.026903,,6.466667
10/07/2019 05:03:00.000000,0.571101,15.422676,,5.016667
10/07/2019 05:04:00.000000,0.62893,14.622563,,6.366667
10/07/2019 05:05:00.000000,0.760586,13.282617,,6.866667
10/07/2019 05:06:00.000000,0.665141,12.048524,,7.083333
10/07/2019 05:07:00.000000,0.621962,10.063511,,6.275
10/07/2019 05:08:00.000000,0.631499,7.771487,,6.841667
10/07/2019 05:09:00.000000,0.61131,7.302133,,6.625
10/07/2019 05:10:00.000000,0.551473,6.395701,,6.691667
10/07/2019 05:11:00.000000,0.563998,5.499449,,5.783333
10/07/2019 05:12:00.000000,0.576929,5.477429,,5.7
10/07/2019 05:13:00.000000,0.650585,5.041726,,6.25
10/07/2019 05:14:00.000000,0.695557,4.426674,,6.3
10/07/2019 05:15:00.000000,0.666603,4.444281,,5.108333
10/07/2019 05:16:00.000000,0.734855,3.651989,,5.825
10/07/2019 05:17:00.000000,0.763686,163.809229,,7.55
10/07/2019 05:18:00.000000,0.71105,299.818151,,4.308333
10/07/2019 05:19:00.000000,0.609654,303.424057,,8.125
10/07/2019 05:20:00.000000,0.588188,300.929388,,5.75
10/07/2019 05:21:00.000000,0.57012,301.619628,,5.5
10/07/2019 05:22:00.000000,0.504067,302.115712,,4.216667
10/07/2019 05:23:00.000000,0.518155,302.779858,,6.208333
10/07/2019 05:24:00.000000,0.51745,303.437947,,7.316667
10/07/2019 05:25:00.000000,0.484584,304.12478,,4.65
10/07/2019 05:26:00.000000,0.470999,238.146305,,8.158333
10/07/2019 05:27:00.000000,0.442012,1.162372,,5.291667
10/07/2019 05:28:00.000000,0.43858,0.359678,,5.458333
10/07/2019 05:29:00.000000,0.455913,0.174155,,5.5
10/07/2019 05:30:00.000000,0.458647,0.138684,,5.866667
10/07/2019 05:31:00.000000,0.426425,0.115893,,4.158333
10/07/2019 05:32:00.000000,0.460915,0.056065,,5.283333
10/07/2019 05:33:00.000000,0.50815,0.003331,,6.683333
10/07/2019 05:34:00.000000,0.62072,-9999.0,,4.875
10/07/2019 05:35:00.000000,0.676484,-9999.0,,6.166667
10/07/2019 05:36:00.000000,0.548489,0.287284,,5.2
10/07/2019 05:37:00.000000,0.514246,20.574484,,5.283333
10/07/2019 05:38:00.000000,0.552915,25.157522,,4.475
10/07/2019 05:39:00.000000,0.503672,25.96218,,4.766667
10/07/2019 05:40:00.000000,0.472486,25.502686,,4.433333
10/07/2019 05:41:00.000000,0.522875,25.282432,,5.591667
10/07/2019 05:42:00.000000,0.539007,25.371253,,4.6
10/07/2019 05:43:00.000000,0.571799,25.583874,,5.416667
10/07/2019 05:44:00.000000,0.629225,25.839863,,5.866667
10/07/2019 05:45:00.000000,0.765246,26.530214,,5.808333
10/07/2019 05:46:00.000000,0.729857,27.684334,,4.975
10/07/2019 05:47:00.000000,1.020009,28.993537,,4.258333
10/07/2019 05:48:00.000000,2.836179,30.268435,,4.933333
10/07/2019 05:49:00.000000,3.841066,31.221497,,6.65
10/07/2019 05:50:00.000000,3.96642,32.524047,,6.158333
10/07/2019 05:51:00.000000,3.980354,33.729201,,6.558333
10/07/2019 05:52:00.000000,3.985286,33.808321,,6.233333
10/07/2019 05:53:00.000000,3.985158,34.047063,,5.375
10/07/2019 05:54:00.000000,3.992944,34.240013,,7.408333
10/07/2019 05:55:00.000000,3.994251,34.363895,,5.95
10/07/2019 05:56:00.000000,3.945287,34.458987,,5.25
10/07/2019 05:57:00.000000,2.563451,33.062588,,7.308333
10/07/2019 05:58:00.000000,0.450941,31.922691,,9.15
10/07/2019 05:59:00.000000,0.01205,31.145484,,5.816667
10/07/2019 06:00:00.000000,-9999.0,30.179632,,5.683333
10/07/2019 06:01:00.000000,-9999.0,29.416954,,5.883333
10/07/2019 06:02:00.000000,0.000578,28.100822,,5.991667
10/07/2019 06:03:00.000000,0.010658,28.110183,,9.116667
10/07/2019 06:04:00.000000,-9999.0,28.887519,,8.025
