"","X.4","date","X.3","X.2","X.1","X","age_days.x","age_weeks.x","val.humidity","val.temperature","val.pm25_r","val.pm25_p.y","flag","PM10","Ratio"
"15227",16409,"2022-03-10 15:00:00",16410,16410,16410,16410,1378,196,40.6,35.7,28.6,17.31,0,22,0.786818181818182
"15228",16410,"2022-03-10 16:00:00",16411,16411,16411,16411,1378,196,41.2,34.2,24.8,15.37,0,23,0.668260869565217
"15229",16411,"2022-03-10 17:00:00",16412,16412,16412,16412,1378,196,50.6,25.6,22.7,13.9166666666667,0,21,0.662698412698414
"15230",16412,"2022-03-10 18:00:00",16413,16413,16413,16413,1378,196,61.5,20.3,17,11.845,0,19,0.623421052631579
"15231",16413,"2022-03-10 19:00:00",16414,16414,16414,16414,1378,196,70.5,18.3,10.3,8.9864406779661,0,10,0.89864406779661
"15232",16414,"2022-03-10 20:00:00",16415,16415,16415,16415,1378,196,82,17,15.3,11.095,0,14,0.7925
"15233",16415,"2022-03-10 21:00:00",16416,16416,16416,16416,1378,196,91.9,15.4,20.4,13.2766666666667,0,17,0.780980392156865
"15234",16416,"2022-03-10 22:00:00",16417,16417,16417,16417,1378,196,94.5,14.2,24.6,13.86,0,18,0.77
"15235",16417,"2022-03-10 23:00:00",16418,16418,16418,16418,1378,196,97.1,12.9,23.8,13.235,0,18,0.735277777777778
"15236",16419,"2022-03-11 01:00:00",16420,16420,16420,16420,1379,197,99.9,10.8,24.5,12.6966666666667,0,15,0.846444444444447
"15237",16420,"2022-03-11 02:00:00",16421,16421,16421,16421,1379,197,99.8,9.9,23.6,11.5816666666667,0,14,0.827261904761907
"15238",16421,"2022-03-11 03:00:00",16422,16422,16422,16422,1379,197,98.8,9.6,18.9,10.7166666666667,0,13,0.824358974358977
"15239",16422,"2022-03-11 04:00:00",16423,16423,16423,16423,1379,197,98.6,9.64,16.5,9.985,0,12,0.832083333333333
"15240",16423,"2022-03-11 05:00:00",16424,16424,16424,16424,1379,197,97,10.3,14.2,9.52833333333333,0,11,0.866212121212121
"15241",16424,"2022-03-11 06:00:00",16425,16425,16425,16425,1379,197,95.7,10.2,14.6,10.2966666666667,0,12,0.858055555555558
"15242",16425,"2022-03-11 07:00:00",16426,16426,16426,16426,1379,197,86.3,15.4,13.8,10.635,0,14,0.759642857142857
"15243",16426,"2022-03-11 08:00:00",16427,16427,16427,16427,1379,197,61.3,22.3,8.48,9.255,0,23,0.402391304347826
"15244",16427,"2022-03-11 09:00:00",16428,16428,16428,16428,1379,197,43.9,31.3,5.55,8.68,0,26,0.333846153846154
"15245",16428,"2022-03-11 10:00:00",16429,16429,16429,16429,1379,197,28.1,43.5,3.31,5.41833333333333,0,31,0.174784946236559
"15246",16429,"2022-03-11 11:00:00",16430,16430,16430,16430,1379,197,20.6,54.8,2.03,4.11,0,16,0.256875
"15247",16430,"2022-03-11 12:00:00",16431,16431,16431,16431,1379,197,22.1,55,1.6,3.49666666666667,0,12,0.291388888888889
"15248",16431,"2022-03-11 13:00:00",16432,16432,16432,16432,1379,197,22,57.2,1.92,3.62833333333333,0,12,0.302361111111111
"15249",16432,"2022-03-11 14:00:00",16433,16433,16433,16433,1379,197,24.3,55.4,4.87,5.55333333333333,0,11,0.504848484848485
"15250",16433,"2022-03-11 15:00:00",16434,16434,16434,16434,1379,197,24.3,55.8,5.42,6.36666666666667,0,13,0.48974358974359
"15251",16434,"2022-03-11 16:00:00",16435,16435,16435,16435,1379,197,26.7,51.6,4.96,5.53833333333333,0,16,0.346145833333333
"15252",16435,"2022-03-11 17:00:00",16436,16436,16436,16436,1379,197,37.7,38.7,5.16,7.55666666666667,0,15,0.503777777777778
"15253",16436,"2022-03-11 18:00:00",16437,16437,16437,16437,1379,197,45.9,31.3,5.23,7.27666666666667,0,29,0.250919540229885
"15254",16437,"2022-03-11 19:00:00",16438,16438,16438,16438,1379,197,50.5,28.7,6.03,6.82333333333333,0,16,0.426458333333333
"15255",16438,"2022-03-11 20:00:00",16439,16439,16439,16439,1379,197,57.3,27.2,9.56,8.81333333333333,0,19,0.463859649122807
"15256",16439,"2022-03-11 21:00:00",16440,16440,16440,16440,1379,197,64.9,27.1,17.7,10.7366666666667,0,22,0.488030303030305
"15257",16440,"2022-03-11 22:00:00",16441,16441,16441,16441,1379,197,65.5,28,9.54,7.28,0,23,0.316521739130435
"15258",16441,"2022-03-11 23:00:00",16442,16442,16442,16442,1379,197,66.2,27.9,5.66,5.54166666666667,0,15,0.369444444444445
"15259",16442,"2022-03-12 00:00:00",16443,16443,16443,16443,1380,197,70.6,26.9,6.02,5.88,0,22,0.267272727272727
"15260",16443,"2022-03-12 01:00:00",16444,16444,16444,16444,1380,197,66.2,27.8,3.1,3.99,0,10,0.399
"15261",16444,"2022-03-12 02:00:00",16445,16445,16445,16445,1380,197,62,29,1.42,2.62333333333333,0,7,0.374761904761904
"15262",16445,"2022-03-12 03:00:00",16446,16446,16446,16446,1380,197,73.5,26.6,3.84,4.86333333333333,0,6,0.810555555555555
"15263",16446,"2022-03-12 04:00:00",16447,16447,16447,16447,1380,197,86.1,25.1,4.6,4.71833333333333,0,14,0.337023809523809
"15264",16447,"2022-03-12 05:00:00",16448,16448,16448,16448,1380,197,85.5,27,3.76,4.45,0,14,0.317857142857143
"15265",16448,"2022-03-12 06:00:00",16449,16449,16449,16449,1380,197,66.9,33.1,1.46,4.125,0,10,0.4125
"15266",16450,"2022-03-12 08:00:00",16451,16451,16451,16451,1380,197,40.4,47.8,6.73,16.4583333333333,0,30,0.54861111111111
"15267",16451,"2022-03-12 09:00:00",16452,16452,16452,16452,1380,197,31,58.5,6.28,4.98,0,53,0.0939622641509434
"15268",16452,"2022-03-12 10:00:00",16453,16453,16453,16453,1380,197,28.1,62,2.3,4.605,0,25,0.1842
"15269",16453,"2022-03-12 11:00:00",16454,16454,16454,16454,1380,197,26.5,64.5,0.262,2.80666666666667,0,28,0.100238095238095
"15270",16454,"2022-03-12 12:00:00",16455,16455,16455,16455,1380,197,25.7,65.9,0.338,3.29333333333333,0,15,0.219555555555555
"15271",16455,"2022-03-12 13:00:00",16456,16456,16456,16456,1380,197,24.6,67.9,0.134,2.73166666666667,0,19,0.143771929824562
"15272",16456,"2022-03-12 14:00:00",16457,16457,16457,16457,1380,197,23.7,69,0.477,2.49666666666667,0,14,0.178333333333334
"15273",16457,"2022-03-12 15:00:00",16458,16458,16458,16458,1380,197,26.3,63.8,0.116,2.14333333333333,0,11,0.194848484848485
"15274",16458,"2022-03-12 16:00:00",16459,16459,16459,16459,1380,197,30.3,57.6,0.276,2.49166666666667,0,11,0.226515151515152
"15275",16459,"2022-03-12 17:00:00",16460,16460,16460,16460,1380,197,32.4,55.1,0.253,1.605,0,12,0.13375
"15276",16460,"2022-03-12 18:00:00",16461,16461,16461,16461,1380,197,34.9,51.6,0.308,1.85833333333333,0,5,0.371666666666666
"15277",16461,"2022-03-12 19:00:00",16462,16462,16462,16462,1380,197,37.8,49.5,1.19,2.76,0,16,0.1725
"15278",16462,"2022-03-12 20:00:00",16463,16463,16463,16463,1380,197,39.4,47.5,2.5,6.34666666666667,0,7,0.906666666666667
"15279",16463,"2022-03-12 21:00:00",16464,16464,16464,16464,1380,197,39,45.9,3.78,6.08,0,34,0.178823529411765
"15280",16464,"2022-03-12 22:00:00",16465,16465,16465,16465,1380,197,38.6,46.2,4.49,6.74833333333333,0,19,0.355175438596491
"15281",16465,"2022-03-12 23:00:00",16466,16466,16466,16466,1380,197,45.4,44.9,5.5,7.615,0,20,0.38075
"15282",16466,"2022-03-13 00:00:00",16467,16467,16467,16467,1381,197,53.1,41.4,2.98,4.79666666666667,0,8,0.599583333333334
"15283",16467,"2022-03-13 01:00:00",16468,16468,16468,16468,1381,197,56.6,39.9,2.45,3.415,0,16,0.2134375
"15284",16468,"2022-03-13 03:00:00",16470,16470,16470,16470,1381,197,63.1,36.6,3.58,4.835,0,9,0.537222222222222
"15285",16469,"2022-03-13 04:00:00",16471,16471,16471,16471,1381,197,75.8,33.8,5.96,5.89833333333333,0,11,0.536212121212121
"15286",16470,"2022-03-13 05:00:00",16472,16472,16472,16472,1381,197,81.8,32.7,3.85,5.4,0,11,0.490909090909091
"15287",16471,"2022-03-13 06:00:00",16473,16473,16473,16473,1381,197,90.7,31.7,6.24,6.70333333333333,0,12,0.558611111111111
"15288",16472,"2022-03-13 07:00:00",16474,16474,16474,16474,1381,197,62.2,43.3,4.23,5.295,0,16,0.3309375
"15289",16473,"2022-03-13 08:00:00",16475,16475,16475,16475,1381,197,39.2,55,1.99,4.15166666666667,0,18,0.230648148148148
"15290",16474,"2022-03-13 09:00:00",16476,16476,16476,16476,1381,197,30.4,60.8,0.788,2.26333333333333,0,11,0.205757575757575
"15291",16475,"2022-03-13 10:00:00",16477,16477,16477,16477,1381,197,20.2,76.3,0.146,1.35,0,6,0.225
"15292",16476,"2022-03-13 11:00:00",16478,16478,16478,16478,1381,197,18.7,76.6,0.12,1.28333333333333,0,4,0.320833333333333
"15293",16477,"2022-03-13 12:00:00",16479,16479,16479,16479,1381,197,17.8,79.3,0.156,1.39,0,3,0.463333333333333
"15294",16478,"2022-03-13 13:00:00",16480,16480,16480,16480,1381,197,16.9,81.1,0.251,1.23833333333333,0,4,0.309583333333332
"15295",16479,"2022-03-13 14:00:00",16481,16481,16481,16481,1381,197,22.9,67.8,0.106,1.31333333333333,0,2,0.656666666666665
"15296",16480,"2022-03-13 15:00:00",16482,16482,16482,16482,1381,197,24.5,64.6,0.174,1.48333333333333,0,4,0.370833333333333
"15297",16481,"2022-03-13 16:00:00",16483,16483,16483,16483,1381,197,25,61.9,0.524,1.74333333333333,0,4,0.435833333333333
"15298",16482,"2022-03-13 17:00:00",16484,16484,16484,16484,1381,197,26.7,58.6,0.33,1.575,0,7,0.225
"15299",16483,"2022-03-13 18:00:00",16485,16485,16485,16485,1381,197,29,55.6,4.3,2.98,0,10,0.298
"15300",16484,"2022-03-13 19:00:00",16486,16486,16486,16486,1381,197,34.3,53.3,0.237,1.695,0,7,0.242142857142857
"15301",16485,"2022-03-13 20:00:00",16487,16487,16487,16487,1381,197,41.6,50.8,0.0905,1.285,0,5,0.257
"15302",16486,"2022-03-13 21:00:00",16488,16488,16488,16488,1381,197,46.8,49.3,0.145,1.345,0,4,0.33625
"15303",16487,"2022-03-13 22:00:00",16489,16489,16489,16489,1381,197,54.6,46.5,0.0848,1.29666666666667,0,4,0.324166666666667
"15304",16488,"2022-03-13 23:00:00",16490,16490,16490,16490,1381,197,53.2,45.1,0.0915,1.50833333333333,0,10,0.150833333333333
"15305",16489,"2022-03-14 00:00:00",16491,16491,16491,16491,1382,197,49.1,44.8,0.522,1.545,0,12,0.12875
"15306",16490,"2022-03-14 01:00:00",16492,16492,16492,16492,1382,197,46.1,43.6,0.258,2.05333333333333,0,3,0.684444444444443
"15307",16491,"2022-03-14 02:00:00",16493,16493,16493,16493,1382,197,47.9,41.5,0.286,1.74666666666667,0,8,0.218333333333334
"15308",16492,"2022-03-14 03:00:00",16494,16494,16494,16494,1382,197,50.8,39.4,0.552,2.34,0,6,0.39
"15309",16493,"2022-03-14 04:00:00",16495,16495,16495,16495,1382,197,55.4,36.7,1.92,3.54166666666667,0,10,0.354166666666667
"15310",16494,"2022-03-14 05:00:00",16496,16496,16496,16496,1382,197,62.5,34.8,2.88,4.94,0,13,0.38
"15311",16495,"2022-03-14 06:00:00",16497,16497,16497,16497,1382,197,73.8,34.4,3.67,6.22,0,20,0.311
"15312",16496,"2022-03-14 07:00:00",16498,16498,16498,16498,1382,197,55.3,45.5,1.47,4.2,0,31,0.135483870967742
"15313",16497,"2022-03-14 08:00:00",16499,16499,16499,16499,1382,197,41.5,52.9,0.23,3.37333333333333,0,25,0.134933333333333
"15314",16498,"2022-03-14 09:00:00",16500,16500,16500,16500,1382,197,34.9,57.1,0.135,2.235,0,20,0.11175
"15315",16499,"2022-03-14 10:00:00",16501,16501,16501,16501,1382,197,31.1,60.8,0.413,2.66333333333333,0,13,0.204871794871795
"15316",16500,"2022-03-14 11:00:00",16502,16502,16502,16502,1382,197,26.3,66.7,0.692,2.59333333333333,0,14,0.185238095238095
"15317",16501,"2022-03-14 12:00:00",16503,16503,16503,16503,1382,197,24.8,67.7,0.885,3.04666666666667,0,11,0.276969696969697
"15318",16502,"2022-03-14 13:00:00",16504,16504,16504,16504,1382,197,22.6,71.1,1.34,3.04833333333333,0,15,0.203222222222222
"15319",16503,"2022-03-14 14:00:00",16505,16505,16505,16505,1382,197,20.2,74.4,1.54,3.15666666666667,0,14,0.225476190476191
"15320",16504,"2022-03-14 15:00:00",16506,16506,16506,16506,1382,197,19.9,73.3,1.55,3.22333333333333,0,13,0.247948717948718
"15321",16505,"2022-03-14 16:00:00",16507,16507,16507,16507,1382,197,20.4,70.1,1.4,2.99,0,13,0.23
"15322",16506,"2022-03-14 17:00:00",16508,16508,16508,16508,1382,197,25.9,58.3,1.04,2.91333333333333,0,13,0.224102564102564
"15323",16507,"2022-03-14 18:00:00",16509,16509,16509,16509,1382,197,32.6,51,3.58,5.50166666666667,0,11,0.500151515151515
"15324",16508,"2022-03-14 19:00:00",16510,16510,16510,16510,1382,197,36.9,48.2,6.28,8.63,0,18,0.479444444444445
"15325",16509,"2022-03-14 20:00:00",16511,16511,16511,16511,1382,197,41.6,45.6,7.18,10.3783333333333,0,30,0.345944444444443
"15326",16510,"2022-03-14 21:00:00",16512,16512,16512,16512,1382,197,46.3,43.6,6.39,8.105,0,43,0.188488372093023
"15327",16511,"2022-03-14 22:00:00",16513,16513,16513,16513,1382,197,50.5,41.9,5.32,6.105,0,27,0.226111111111111
"15328",16512,"2022-03-14 23:00:00",16514,16514,16514,16514,1382,197,52.1,40.1,3.7,4.42333333333333,0,17,0.260196078431372
"15329",16513,"2022-03-15 00:00:00",16515,16515,16515,16515,1383,197,52.5,39.3,2.78,3.585,0,39,0.0919230769230769
"15330",16514,"2022-03-15 01:00:00",16516,16516,16516,16516,1383,197,55.4,37.3,3.54,4.60333333333333,0,8,0.575416666666666
"15331",16515,"2022-03-15 02:00:00",16517,16517,16517,16517,1383,197,60.9,35.2,9.25,5.355,0,11,0.486818181818182
"15332",16516,"2022-03-15 03:00:00",16518,16518,16518,16518,1383,197,58.2,35.4,3.56,5.81666666666667,0,10,0.581666666666667
"15333",16517,"2022-03-15 04:00:00",16519,16519,16519,16519,1383,197,58.1,35.1,1.72,3.35,0,22,0.152272727272727
"15334",16518,"2022-03-15 05:00:00",16520,16520,16520,16520,1383,197,61.7,33.8,2.4,4.70833333333333,0,10,0.470833333333333
"15335",16519,"2022-03-15 06:00:00",16521,16521,16521,16521,1383,197,58.6,35.5,2.82,8.14666666666667,0,19,0.428771929824562
"15336",16520,"2022-03-15 07:00:00",16522,16522,16522,16522,1383,197,43.8,44.2,3.2,9.42166666666667,0,46,0.20481884057971
"15337",16521,"2022-03-15 08:00:00",16523,16523,16523,16523,1383,197,29.2,53.2,1.66,4.99166666666667,0,59,0.0846045197740114
"15338",16522,"2022-03-15 09:00:00",16524,16524,16524,16524,1383,197,21.1,64.7,1.1,4.89666666666667,0,28,0.174880952380952
"15339",16523,"2022-03-15 10:00:00",16525,16525,16525,16525,1383,197,14.4,74.7,0.458,2.8,0,28,0.1
"15340",16524,"2022-03-15 11:00:00",16526,16526,16526,16526,1383,197,10.1,84,0.333,3.49166666666667,0,17,0.205392156862745
"15341",16525,"2022-03-15 12:00:00",16527,16527,16527,16527,1383,197,10,86,0.552,4.30666666666667,0,32,0.134583333333333
"15342",16526,"2022-03-15 13:00:00",16528,16528,16528,16528,1383,197,8.52,88.6,0.327,3.335,0,31,0.10758064516129
"15343",16527,"2022-03-15 14:00:00",16529,16529,16529,16529,1383,197,8.91,88.4,0.232,2.43833333333333,0,23,0.106014492753623
"15344",16528,"2022-03-15 15:00:00",16530,16530,16530,16530,1383,197,10.4,84.6,0.474,3.695,0,15,0.246333333333333
"15345",16529,"2022-03-15 16:00:00",16531,16531,16531,16531,1383,197,12.1,79.7,0.933,3.72166666666667,0,23,0.161811594202899
"15346",16530,"2022-03-15 17:00:00",16532,16532,16532,16532,1383,197,15.8,69.5,0.682,4.48166666666667,0,28,0.160059523809524
"15347",16531,"2022-03-15 18:00:00",16533,16533,16533,16533,1383,197,19.6,64.3,1.63,6.36666666666667,0,23,0.276811594202899
"15348",16532,"2022-03-15 19:00:00",16534,16534,16534,16534,1383,197,23.6,58.8,1.46,5.66333333333333,0,45,0.125851851851852
"15349",16533,"2022-03-15 20:00:00",16535,16535,16535,16535,1383,197,26,58.1,2.52,5.74,0,38,0.151052631578947
"15350",16534,"2022-03-15 21:00:00",16536,16536,16536,16536,1383,197,28.4,54.2,2.93,7.86,0,33,0.238181818181818
"15351",16535,"2022-03-15 23:00:00",16537,16537,16537,16537,1383,197,34.7,49,4.65,8.755,0,118,0.0741949152542373
"15352",16536,"2022-03-16 00:00:00",16538,16538,16538,16538,1384,197,36.6,48.5,2.46,5.49666666666667,0,8,0.687083333333334
"15353",16537,"2022-03-16 01:00:00",16539,16539,16539,16539,1384,197,38.9,47.9,1.58,4.255,0,22,0.193409090909091
"15354",16538,"2022-03-16 02:00:00",16540,16540,16540,16540,1384,197,40.7,48,1.33,4.01,0,17,0.235882352941176
"15355",16539,"2022-03-16 03:00:00",16541,16541,16541,16541,1384,197,39.9,48.5,0.356,2.375,0,19,0.125
"15356",16540,"2022-03-16 04:00:00",16542,16542,16542,16542,1384,197,46.8,44.6,0.471,2.12833333333333,0,8,0.266041666666666
"15357",16541,"2022-03-16 05:00:00",16543,16543,16543,16543,1384,197,47.3,45.1,1.45,5.36333333333333,0,7,0.766190476190476
"15358",16542,"2022-03-16 06:00:00",16544,16544,16544,16544,1384,197,47.8,45.5,1.63,7.34,0,32,0.229375
"15359",16543,"2022-03-16 07:00:00",16545,16545,16545,16545,1384,197,46.5,47.2,3.86,13.4466666666667,0,63,0.213439153439154
"15360",16544,"2022-03-16 08:00:00",16546,16546,16546,16546,1384,197,42,50.6,8.23,13.7283333333333,0,78,0.176004273504273
"15361",16545,"2022-03-16 09:00:00",16547,16547,16547,16547,1384,197,43.9,51.8,1.23,4.97166666666667,0,85,0.0584901960784314
"15362",16546,"2022-03-16 10:00:00",16548,16548,16548,16548,1384,197,44.2,53.1,1.98,6.45166666666667,0,30,0.215055555555556
"15363",16547,"2022-03-16 11:00:00",16549,16549,16549,16549,1384,197,42.8,56.8,1.84,5.22833333333333,0,35,0.149380952380952
"15364",16548,"2022-03-16 12:00:00",16550,16550,16550,16550,1384,197,38.8,60.8,1.34,4.2,0,23,0.182608695652174
"15365",16549,"2022-03-16 13:00:00",16551,16551,16551,16551,1384,197,32,67.7,2.16,6.63166666666667,0,15,0.442111111111111
"15366",16550,"2022-03-16 14:00:00",16552,16552,16552,16552,1384,197,36.2,63.1,1.7,4.93666666666667,0,26,0.189871794871795
"15367",16551,"2022-03-16 15:00:00",16553,16553,16553,16553,1384,197,44.7,56.3,1.59,3.82333333333333,0,19,0.201228070175438
"15368",16552,"2022-03-16 16:00:00",16554,16554,16554,16554,1384,197,66,50.1,2.5,3.94333333333333,0,14,0.281666666666666
"15369",16553,"2022-03-16 17:00:00",16555,16555,16555,16555,1384,197,87.7,48.3,5.28,6.49666666666667,0,11,0.590606060606061
"15370",16554,"2022-03-16 18:00:00",16556,16556,16556,16556,1384,197,97.6,46.5,8.12,6.19833333333333,0,35,0.177095238095238
"15371",16555,"2022-03-16 19:00:00",16557,16557,16557,16557,1384,197,99.9,43.6,6.06,3.715,0,10,0.3715
"15372",16556,"2022-03-16 20:00:00",16558,16558,16558,16558,1384,197,99.9,39.8,2.27,2.11833333333333,0,5,0.423666666666666
"15373",16557,"2022-03-16 21:00:00",16559,16559,16559,16559,1384,197,99.9,37.5,4.51,2.69833333333333,0,3,0.899444444444443
"15374",16560,"2022-03-17 01:00:00",16562,16562,16562,16562,1385,197,99.9,34.5,8.63,6.56333333333333,0,7,0.937619047619047
"15375",16561,"2022-03-17 06:00:00",16563,16563,16563,16563,1385,197,99.9,33.3,0.855,0.731666666666667,0,1,0.731666666666667
"15376",16562,"2022-03-17 07:00:00",16564,16564,16564,16564,1385,197,99.9,33.6,0.944,0.623333333333333,0,1,0.623333333333333
"15377",16563,"2022-03-17 09:00:00",16565,16565,16565,16565,1385,197,99.9,35,2.15,0.775,0,1,0.775
"15378",16565,"2022-03-17 11:00:00",16567,16567,16567,16567,1385,197,99.9,37.6,4.19,1.49,0,2,0.745
"15379",16566,"2022-03-17 12:00:00",16568,16568,16568,16568,1385,197,99.9,40,2.47,1.19166666666667,0,2,0.595833333333335
"15380",16568,"2022-03-17 14:00:00",16570,16570,16570,16570,1385,197,93.1,47,3.28,2.1,0,3,0.7
"15381",16569,"2022-03-17 15:00:00",16571,16571,16571,16571,1385,197,95,43.9,3.16,2.40666666666667,0,3,0.802222222222223
"15382",16570,"2022-03-17 16:00:00",16572,16572,16572,16572,1385,197,91,44.1,3.5,2.95,0,3,0.983333333333333
"15383",16571,"2022-03-17 17:00:00",16573,16573,16573,16573,1385,197,92.3,42,4.55,3.42333333333333,0,5,0.684666666666666
"15384",16573,"2022-03-17 19:00:00",16575,16575,16575,16575,1385,197,99.9,35.9,7.44,5.03166666666667,0,7,0.718809523809524
"15385",16574,"2022-03-17 20:00:00",16576,16576,16576,16576,1385,197,99.9,34.9,7.47,5.41166666666667,0,8,0.676458333333334
"15386",16575,"2022-03-17 21:00:00",16577,16577,16577,16577,1385,197,99.9,35.1,6.98,5.08333333333333,0,8,0.635416666666666
"15387",16576,"2022-03-17 22:00:00",16578,16578,16578,16578,1385,197,99.9,35.7,6.87,4.805,0,7,0.686428571428571
"15388",16577,"2022-03-17 23:00:00",16579,16579,16579,16579,1385,197,99.9,34,10.8,5.93833333333333,0,7,0.848333333333333
"15389",16578,"2022-03-18 00:00:00",16580,16580,16580,16580,1386,198,99.9,31.3,19.7,8.55,0,9,0.95
"15390",16579,"2022-03-18 01:00:00",16581,16581,16581,16581,1386,198,99.9,29.4,11.2,5.22333333333333,0,10,0.522333333333333
"15391",16580,"2022-03-18 02:00:00",16582,16582,16582,16582,1386,198,99.9,28,10.1,4.58333333333333,0,6,0.763888888888888
"15392",16581,"2022-03-18 03:00:00",16583,16583,16583,16583,1386,198,99.9,26.9,9,4.27,0,5,0.854
"15393",16582,"2022-03-18 04:00:00",16584,16584,16584,16584,1386,198,99.9,26.2,7.88,3.94,0,5,0.788
"15394",16583,"2022-03-18 05:00:00",16585,16585,16585,16585,1386,198,99.9,25.8,7.69,4.56271186440678,0,5,0.912542372881356
"15395",16584,"2022-03-18 06:00:00",16586,16586,16586,16586,1386,198,99.9,26.6,10.3,6.32666666666667,0,8,0.790833333333334
"15396",16585,"2022-03-18 07:00:00",16587,16587,16587,16587,1386,198,98.3,31.1,5.69,7.36333333333333,0,14,0.525952380952381
"15397",16586,"2022-03-18 08:00:00",16588,16588,16588,16588,1386,198,85.9,35.8,4.89,6.24333333333333,0,21,0.297301587301587
"15398",16587,"2022-03-18 09:00:00",16589,16589,16589,16589,1386,198,62.8,42.8,3.64,4.26833333333333,0,20,0.213416666666667
"15399",16588,"2022-03-18 10:00:00",16590,16590,16590,16590,1386,198,45.3,51.2,4.35,12.125,0,15,0.808333333333333
"15400",16589,"2022-03-18 11:00:00",16591,16591,16591,16591,1386,198,36.4,56,3.95,14.3366666666667,0,25,0.573466666666668
"15401",16590,"2022-03-18 12:00:00",16592,16592,16592,16592,1386,198,30.6,60.1,3.87,8.62833333333333,0,28,0.308154761904762
"15402",16591,"2022-03-18 13:00:00",16593,16593,16593,16593,1386,198,26,65.5,1.83,6.11166666666667,0,22,0.27780303030303
"15403",16592,"2022-03-18 14:00:00",16594,16594,16594,16594,1386,198,25.4,64.7,2.4,4.65166666666667,0,18,0.258425925925926
"15404",16593,"2022-03-18 15:00:00",16595,16595,16595,16595,1386,198,24.3,63.8,1.17,3.03833333333333,0,18,0.168796296296296
